Track Name,,Line name,1150114XYLDN,Report Name,Wear_right,Operator,
Starting Km,101.800,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 01:34:32

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
1894,101.326501,inf,inf,inf,inf,
1895,101.326251,inf,inf,inf,inf,
1896,101.326001,10.1,24.6,27.2,16.0,
1897,101.325751,inf,inf,inf,inf,
1898,101.325501,inf,inf,inf,inf,
1899,101.325251,10.3,24.7,27.4,16.3,
1900,101.325001,inf,inf,inf,inf,
1901,101.324751,inf,inf,inf,inf,
1902,101.324501,10.2,24.5,27.3,16.1,
1903,101.324251,inf,inf,inf,inf,
1904,101.324001,inf,inf,inf,inf,
1905,101.323751,10.0,24.7,27.2,16.0,
1906,101.323501,inf,inf,inf,inf,
1907,101.323251,inf,inf,inf,inf,
1908,101.323001,10.1,24.6,27.3,16.1,
1909,101.322751,inf,inf,inf,inf,
1910,101.322501,inf,inf,inf,inf,
1911,101.322251,10.4,24.7,27.5,16.3,
1912,101.322001,inf,inf,inf,inf,
1913,101.321751,inf,inf,inf,inf,
1914,101.321501,10.7,24.8,27.7,16.7,
1915,101.321251,inf,inf,inf,inf,
1916,101.321001,inf,inf,inf,inf,
1917,101.320751,10.8,24.7,27.8,16.8,
1918,101.320501,inf,inf,inf,inf,
1919,101.320251,inf,inf,inf,inf,
1920,101.320001,11.0,24.8,27.9,17.0,
1921,101.319751,inf,inf,inf,inf,
1922,101.319501,inf,inf,inf,inf,
1923,101.319251,11.0,24.8,28.0,17.0,
1924,101.319001,inf,inf,inf,inf,
1925,101.318751,inf,inf,inf,inf,
1926,101.318501,11.3,24.8,28.1,17.2,
1927,101.318251,inf,inf,inf,inf,
1928,101.318001,inf,inf,inf,inf,
1929,101.317751,11.2,24.8,28.1,17.1,
1930,101.317501,inf,inf,inf,inf,
1931,101.317251,inf,inf,inf,inf,
1932,101.317001,11.1,24.8,28.0,17.0,
1933,101.316751,inf,inf,inf,inf,
1934,101.316501,inf,inf,inf,inf,
1935,101.316251,11.1,24.8,28.0,17.1,
1936,101.316001,inf,inf,inf,inf,
1937,101.315751,inf,inf,inf,inf,
1938,101.315501,11.4,24.8,28.2,17.3,
1939,101.315251,inf,inf,inf,inf,
1940,101.315001,inf,inf,inf,inf,
1941,101.314751,11.7,24.9,28.4,17.6,
1942,101.314501,inf,inf,inf,inf,
1943,101.314251,inf,inf,inf,inf,
1944,101.314001,13.1,25.1,29.4,18.9,
1945,101.313751,inf,inf,inf,inf,
1946,101.313501,inf,inf,inf,inf,
1947,101.313251,14.5,25.2,30.0,20.1,
1948,101.313001,inf,inf,inf,inf,
1949,101.312751,inf,inf,inf,inf,
1950,101.312501,15.1,25.3,30.0,20.7,
1951,101.312251,inf,inf,inf,inf,
1952,101.312001,inf,inf,inf,inf,
1953,101.311751,15.2,25.3,30.0,20.9,
1954,101.311501,inf,inf,inf,inf,
1955,101.311251,inf,inf,inf,inf,
1956,101.311001,15.9,25.3,30.0,21.4,
1957,101.310751,inf,inf,inf,inf,
1958,101.310501,inf,inf,inf,inf,
1959,101.310251,15.9,25.3,30.0,21.4,
1960,101.310001,inf,inf,inf,inf,
1961,101.309751,inf,inf,inf,inf,
1962,101.309501,16.2,25.4,30.0,21.8,
1963,101.309251,inf,inf,inf,inf,
1964,101.309001,inf,inf,inf,inf,
1965,101.308751,16.9,25.5,30.0,22.3,
1966,101.308501,inf,inf,inf,inf,
1967,101.308251,inf,inf,inf,inf,
1968,101.308001,17.2,25.5,30.0,22.6,
1969,101.307751,inf,inf,inf,inf,
1970,101.307501,inf,inf,inf,inf,
1971,101.307251,17.3,25.5,30.0,22.6,
1972,101.307001,inf,inf,inf,inf,
1973,101.306751,inf,inf,inf,inf,
1974,101.306501,17.2,25.5,30.0,22.5,
1975,101.306251,inf,inf,inf,inf,
1976,101.306001,inf,inf,inf,inf,
1977,101.305751,17.2,25.5,30.0,22.5,
1978,101.305501,inf,inf,inf,inf,
1979,101.305251,inf,inf,inf,inf,
1980,101.305001,17.6,25.6,30.0,22.9,
1981,101.304751,inf,inf,inf,inf,
1982,101.304501,inf,inf,inf,inf,
1983,101.304251,17.2,25.5,30.0,22.6,
1984,101.304001,inf,inf,inf,inf,
1985,101.303751,inf,inf,inf,inf,
1986,101.303501,17.5,25.5,30.0,22.9,
1987,101.303251,inf,inf,inf,inf,
1988,101.303001,inf,inf,inf,inf,
1989,101.302751,17.8,25.6,30.0,23.2,
1990,101.302501,inf,inf,inf,inf,
1991,101.302251,inf,inf,inf,inf,
1992,101.302001,17.1,25.5,30.0,22.5,
1993,101.301751,inf,inf,inf,inf,
1994,101.301501,inf,inf,inf,inf,
1995,101.301251,17.4,25.5,30.0,22.8,
1996,101.301001,inf,inf,inf,inf,
1997,101.300751,inf,inf,inf,inf,
1998,101.300501,17.1,25.5,30.0,22.5,
1999,101.300251,inf,inf,inf,inf,
2000,101.300001,inf,inf,inf,inf,
2001,101.299751,17.0,25.5,30.0,22.4,
2002,101.299501,inf,inf,inf,inf,
2003,101.299251,inf,inf,inf,inf,
2004,101.299001,16.8,25.5,30.0,22.3,
2005,101.298751,inf,inf,inf,inf,
2006,101.298501,inf,inf,inf,inf,
2007,101.298251,16.1,25.4,30.0,21.7,
2008,101.298001,inf,inf,inf,inf,
2009,101.297751,inf,inf,inf,inf,
2010,101.297501,15.5,25.3,30.0,21.1,
2011,101.297251,inf,inf,inf,inf,
2012,101.297001,inf,inf,inf,inf,
2013,101.296751,14.8,25.2,30.0,20.4,
2014,101.296501,inf,inf,inf,inf,
2015,101.296251,14.8,25.2,30.0,20.4,
2016,101.296001,14.8,25.2,30.0,20.4,
2017,101.295751,inf,inf,inf,inf,
2018,101.295501,inf,inf,inf,inf,
2019,101.295251,14.5,25.2,30.0,20.1,
2020,101.295001,inf,inf,inf,inf,
2021,101.294751,inf,inf,inf,inf,
2022,101.294501,13.1,25.0,29.4,18.9,
2023,101.294251,inf,inf,inf,inf,
2024,101.294001,18.2,25.6,30.0,23.5,
2025,101.293751,inf,inf,inf,inf,
2026,101.293501,inf,inf,inf,inf,
2027,101.293251,17.5,25.5,30.0,22.9,
2028,101.293001,inf,inf,inf,inf,
2029,101.292751,inf,inf,inf,inf,
2030,101.292501,17.1,25.5,30.0,22.5,
2031,101.292251,inf,inf,inf,inf,
2032,101.292001,inf,inf,inf,inf,
2033,101.291751,16.1,25.4,30.0,21.6,
2034,101.291501,inf,inf,inf,inf,
2035,101.291251,inf,inf,inf,inf,
2036,101.291001,16.4,25.4,30.0,21.9,
2037,101.290751,inf,inf,inf,inf,
2038,101.290501,inf,inf,inf,inf,
2039,101.290251,16.8,25.5,30.0,22.3,
2040,101.290001,inf,inf,inf,inf,
2041,101.289751,inf,inf,inf,inf,
2042,101.289501,17.8,25.6,30.0,23.1,
2043,101.289251,inf,inf,inf,inf,
2044,101.289001,inf,inf,inf,inf,
2045,101.288751,18.3,25.7,30.0,23.6,
2046,101.288501,inf,inf,inf,inf,
2047,101.288251,inf,inf,inf,inf,
2048,101.288001,18.3,25.7,30.0,23.6,
2049,101.287751,inf,inf,inf,inf,
2050,101.287501,inf,inf,inf,inf,
2051,101.287251,18.6,25.7,30.0,23.9,
2052,101.287001,inf,inf,inf,inf,
2053,101.286751,inf,inf,inf,inf,
2054,101.286501,18.3,25.7,30.0,23.6,
2055,101.286251,inf,inf,inf,inf,
2056,101.286001,inf,inf,inf,inf,
2057,101.285751,18.6,25.7,30.0,23.9,
2058,101.285501,inf,inf,inf,inf,
2059,101.285251,inf,inf,inf,inf,
2060,101.285001,18.2,25.6,30.0,23.5,
2061,101.284751,inf,inf,inf,inf,
2062,101.284501,inf,inf,inf,inf,
2063,101.284251,19.0,25.7,30.0,24.2,
2064,101.284001,inf,inf,inf,inf,
2065,101.283751,inf,inf,inf,inf,
2066,101.283501,20.0,25.8,30.0,25.1,
2067,101.283251,inf,inf,inf,inf,
2068,101.283001,inf,inf,inf,inf,
2069,101.282751,21.0,25.9,30.0,26.0,
2070,101.282501,inf,inf,inf,inf,
2071,101.282251,inf,inf,inf,inf,
2072,101.282001,21.4,26.0,30.0,26.2,
2073,101.281751,inf,inf,inf,inf,
2074,101.281501,inf,inf,inf,inf,
2075,101.281251,22.1,25.9,30.0,26.9,
2076,101.281001,inf,inf,inf,inf,
2077,101.280751,inf,inf,inf,inf,
2078,101.280501,23.2,25.3,30.0,27.8,
2079,101.280251,inf,inf,inf,inf,
2080,101.280001,inf,inf,inf,inf,
2081,101.279751,23.2,25.3,30.0,27.8,
2082,101.279501,inf,inf,inf,inf,
2083,101.279251,inf,inf,inf,inf,
2084,101.279001,22.8,25.6,30.0,27.5,
2085,101.278751,inf,inf,inf,inf,
2086,101.278501,inf,inf,inf,inf,
2087,101.278251,22.7,25.6,30.0,27.4,
2088,101.278001,inf,inf,inf,inf,
2089,101.277751,inf,inf,inf,inf,
2090,101.277501,22.4,25.7,30.0,27.1,
2091,101.277251,inf,inf,inf,inf,
2092,101.277001,inf,inf,inf,inf,
2093,101.276751,21.4,25.9,30.0,26.3,
2094,101.276501,inf,inf,inf,inf,
2095,101.276251,inf,inf,inf,inf,
2096,101.276001,20.3,25.9,30.0,25.4,
2097,101.275751,inf,inf,inf,inf,
2098,101.275501,inf,inf,inf,inf,
2099,101.275251,19.2,25.7,30.0,24.4,
2100,101.275001,inf,inf,inf,inf,
2101,101.274751,inf,inf,inf,inf,
2102,101.274501,18.2,25.6,30.0,23.5,
2103,101.274251,inf,inf,inf,inf,
2104,101.274001,inf,inf,inf,inf,
2105,101.273751,17.5,25.5,30.0,22.9,
2106,101.273501,inf,inf,inf,inf,
2107,101.273251,inf,inf,inf,inf,
2108,101.273001,17.2,25.5,30.0,22.6,
2109,101.272751,inf,inf,inf,inf,
2110,101.272501,inf,inf,inf,inf,
2111,101.272251,16.6,25.4,30.0,22.0,
2112,101.272001,inf,inf,inf,inf,
2113,101.271751,inf,inf,inf,inf,
2114,101.271501,16.2,25.4,30.0,21.7,
2115,101.271251,inf,inf,inf,inf,
2116,101.271001,inf,inf,inf,inf,
2117,101.270751,15.5,25.3,30.0,21.1,
2118,101.270501,inf,inf,inf,inf,
2119,101.270251,inf,inf,inf,inf,
2120,101.270001,14.9,25.3,30.0,20.5,
2121,101.269751,inf,inf,inf,inf,
2122,101.269501,inf,inf,inf,inf,
2123,101.269251,14.5,25.2,30.0,20.2,
2124,101.269001,inf,inf,inf,inf,
2125,101.268751,inf,inf,inf,inf,
2126,101.268501,14.9,25.3,30.0,20.6,
2127,101.268251,inf,inf,inf,inf,
2128,101.268001,inf,inf,inf,inf,
2129,101.267751,14.5,25.2,30.0,20.2,
2130,101.267501,inf,inf,inf,inf,
2131,101.267251,inf,inf,inf,inf,
2132,101.267001,14.4,25.2,30.0,20.1,
2133,101.266751,inf,inf,inf,inf,
2134,101.266501,inf,inf,inf,inf,
2135,101.266251,13.1,25.0,29.3,18.9,
2136,101.266001,inf,inf,inf,inf,
2137,101.265751,inf,inf,inf,inf,
2138,101.265501,12.4,25.0,28.9,18.3,
2139,101.265251,inf,inf,inf,inf,
2140,101.265001,inf,inf,inf,inf,
2141,101.264751,11.7,24.9,28.4,17.7,
2142,101.264501,inf,inf,inf,inf,
2143,101.264251,inf,inf,inf,inf,
2144,101.264001,10.7,24.8,27.8,16.8,
2145,101.263751,inf,inf,inf,inf,
2146,101.263501,inf,inf,inf,inf,
2147,101.263251,11.7,24.9,28.4,17.7,
2148,101.263001,inf,inf,inf,inf,
2149,101.262751,inf,inf,inf,inf,
2150,101.262501,12.7,25.1,29.2,18.7,
2151,101.262251,inf,inf,inf,inf,
2152,101.262001,inf,inf,inf,inf,
2153,101.261751,14.4,25.2,30.0,20.2,
2154,101.261501,inf,inf,inf,inf,
2155,101.261251,inf,inf,inf,inf,
2156,101.261001,15.5,25.3,30.0,21.1,
2157,101.260751,inf,inf,inf,inf,
2158,101.260501,inf,inf,inf,inf,
2159,101.260251,16.2,25.4,30.0,21.8,
2160,101.260001,inf,inf,inf,inf,
2161,101.259751,inf,inf,inf,inf,
2162,101.259501,17.2,25.5,30.0,22.6,
2163,101.259251,inf,inf,inf,inf,
2164,101.259001,inf,inf,inf,inf,
2165,101.258751,17.9,25.6,30.0,23.2,
2166,101.258501,inf,inf,inf,inf,
2167,101.258251,inf,inf,inf,inf,
2168,101.258001,17.9,25.6,30.0,23.3,
2169,101.257751,inf,inf,inf,inf,
2170,101.257501,inf,inf,inf,inf,
2171,101.257251,18.6,25.7,30.0,23.8,
2172,101.257001,inf,inf,inf,inf,
2173,101.256751,inf,inf,inf,inf,
2174,101.256501,19.3,25.8,30.0,24.4,
2175,101.256251,inf,inf,inf,inf,
2176,101.256001,inf,inf,inf,inf,
2177,101.255751,19.3,25.8,30.0,24.5,
2178,101.255501,inf,inf,inf,inf,
2179,101.255251,inf,inf,inf,inf,
2180,101.255001,19.3,25.8,30.0,24.4,
2181,101.254751,inf,inf,inf,inf,
2182,101.254501,inf,inf,inf,inf,
2183,101.254251,19.6,25.8,30.0,24.7,
2184,101.254001,inf,inf,inf,inf,
2185,101.253751,inf,inf,inf,inf,
2186,101.253501,19.9,25.8,30.0,25.0,
2187,101.253251,inf,inf,inf,inf,
2188,101.253001,inf,inf,inf,inf,
2189,101.252751,20.2,25.8,30.0,25.2,
2190,101.252501,inf,inf,inf,inf,
2191,101.252251,inf,inf,inf,inf,
2192,101.252001,19.9,25.8,30.0,25.0,
2193,101.251751,inf,inf,inf,inf,
2194,101.251501,inf,inf,inf,inf,
2195,101.251251,20.6,25.9,30.0,25.6,
2196,101.251001,inf,inf,inf,inf,
2197,101.250751,inf,inf,inf,inf,
2198,101.250501,21.3,25.9,30.0,26.2,
2199,101.250251,inf,inf,inf,inf,
2200,101.250001,inf,inf,inf,inf,
2201,101.249751,22.0,25.9,30.0,26.8,
2202,101.249501,inf,inf,inf,inf,
2203,101.249251,inf,inf,inf,inf,
2204,101.249001,22.4,25.8,30.0,27.2,
2205,101.248751,inf,inf,inf,inf,
2206,101.248501,inf,inf,inf,inf,
2207,101.248251,23.5,25.0,30.0,28.1,
2208,101.248001,inf,inf,inf,inf,
2209,101.247751,inf,inf,inf,inf,
2210,101.247501,23.5,25.0,30.0,28.1,
2211,101.247251,inf,inf,inf,inf,
2212,101.247001,inf,inf,inf,inf,
2213,101.246751,23.1,25.3,30.0,27.8,
2214,101.246501,inf,inf,inf,inf,
2215,101.246251,inf,inf,inf,inf,
2216,101.246001,23.5,25.0,30.0,28.1,
2217,101.245751,inf,inf,inf,inf,
2218,101.245501,inf,inf,inf,inf,
2219,101.245251,24.2,23.7,30.0,28.7,
2220,101.245001,inf,inf,inf,inf,
2221,101.244751,inf,inf,inf,inf,
2222,101.244501,23.5,25.0,30.0,28.1,
2223,101.244251,inf,inf,inf,inf,
2224,101.244001,inf,inf,inf,inf,
2225,101.243751,23.4,25.1,30.0,28.0,
2226,101.243501,inf,inf,inf,inf,
2227,101.243251,inf,inf,inf,inf,
2228,101.243001,23.1,25.4,30.0,27.7,
2229,101.242751,inf,inf,inf,inf,
2230,101.242501,inf,inf,inf,inf,
2231,101.242251,22.4,25.7,30.0,27.1,
2232,101.242001,inf,inf,inf,inf,
2233,101.241751,inf,inf,inf,inf,
2234,101.241501,22.4,25.7,30.0,27.1,
2235,101.241251,inf,inf,inf,inf,
2236,101.241001,inf,inf,inf,inf,
2237,101.240751,22.0,25.9,30.0,26.8,
2238,101.240501,inf,inf,inf,inf,
2239,101.240251,inf,inf,inf,inf,
2240,101.240001,21.7,25.9,30.0,26.5,
2241,101.239751,inf,inf,inf,inf,
2242,101.239501,inf,inf,inf,inf,
2243,101.239251,21.0,25.9,30.0,25.9,
2244,101.239001,inf,inf,inf,inf,
2245,101.238751,inf,inf,inf,inf,
2246,101.238501,20.6,25.9,30.0,25.6,
2247,101.238251,inf,inf,inf,inf,
2248,101.238001,inf,inf,inf,inf,
2249,101.237751,19.9,25.8,30.0,25.0,
2250,101.237501,inf,inf,inf,inf,
2251,101.237251,inf,inf,inf,inf,
2252,101.237001,19.9,25.8,30.0,25.0,
2253,101.236751,inf,inf,inf,inf,
2254,101.236501,inf,inf,inf,inf,
2255,101.236251,19.6,25.8,30.0,24.7,
2256,101.236001,inf,inf,inf,inf,
2257,101.235751,inf,inf,inf,inf,
2258,101.235501,19.9,25.8,30.0,25.0,
2259,101.235251,inf,inf,inf,inf,
2260,101.235001,inf,inf,inf,inf,
2261,101.234751,19.9,25.8,30.0,25.0,
2262,101.234501,inf,inf,inf,inf,
2263,101.234251,inf,inf,inf,inf,
2264,101.234001,19.3,25.8,30.0,24.5,
2265,101.233751,inf,inf,inf,inf,
2266,101.233501,inf,inf,inf,inf,
2267,101.233251,18.6,25.7,30.0,23.9,
2268,101.233001,inf,inf,inf,inf,
2269,101.232751,inf,inf,inf,inf,
2270,101.232501,18.0,25.6,30.0,23.3,
2271,101.232251,inf,inf,inf,inf,
2272,101.232001,inf,inf,inf,inf,
2273,101.231751,16.6,25.5,30.0,22.1,
2274,101.231501,inf,inf,inf,inf,
2275,101.231251,inf,inf,inf,inf,
2276,101.231001,14.9,25.3,30.0,20.6,
2277,101.230751,inf,inf,inf,inf,
2278,101.230501,inf,inf,inf,inf,
2279,101.230251,13.8,25.1,29.9,19.6,
2280,101.230001,inf,inf,inf,inf,
2281,101.229751,inf,inf,inf,inf,
2282,101.229501,12.8,25.0,29.2,18.6,
2283,101.229251,inf,inf,inf,inf,
2284,101.229001,inf,inf,inf,inf,
2285,101.228751,12.1,24.9,28.7,18.0,
2286,101.228501,inf,inf,inf,inf,
2287,101.228251,inf,inf,inf,inf,
2288,101.228001,11.4,24.9,28.2,17.4,
2289,101.227751,inf,inf,inf,inf,
2290,101.227501,inf,inf,inf,inf,
2291,101.227251,12.4,25.0,28.9,18.3,
2292,101.227001,inf,inf,inf,inf,
2293,101.226751,inf,inf,inf,inf,
2294,101.226501,14.1,25.2,30.0,19.9,
2295,101.226251,inf,inf,inf,inf,
2296,101.226001,inf,inf,inf,inf,
2297,101.225751,15.1,25.3,30.0,20.8,
2298,101.225501,inf,inf,inf,inf,
2299,101.225251,inf,inf,inf,inf,
2300,101.225001,15.5,25.3,30.0,21.1,
2301,101.224751,inf,inf,inf,inf,
2302,101.224501,inf,inf,inf,inf,
2303,101.224251,16.2,25.4,30.0,21.7,
2304,101.224001,inf,inf,inf,inf,
2305,101.223751,inf,inf,inf,inf,
2306,101.223501,15.9,25.4,30.0,21.5,
2307,101.223251,inf,inf,inf,inf,
2308,101.223001,inf,inf,inf,inf,
2309,101.222751,15.5,25.3,30.0,21.1,
2310,101.222501,inf,inf,inf,inf,
2311,101.222251,inf,inf,inf,inf,
2312,101.222001,15.2,25.3,30.0,20.8,
2313,101.221751,inf,inf,inf,inf,
2314,101.221501,inf,inf,inf,inf,
2315,101.221251,14.5,25.2,30.0,20.1,
2316,101.221001,inf,inf,inf,inf,
2317,101.220751,inf,inf,inf,inf,
2318,101.220501,13.8,25.1,29.8,19.5,
2319,101.220251,inf,inf,inf,inf,
2320,101.220001,inf,inf,inf,inf,
2321,101.219751,12.8,25.0,29.1,18.6,
2322,101.219501,inf,inf,inf,inf,
2323,101.219251,inf,inf,inf,inf,
2324,101.219001,12.4,25.0,28.9,18.3,
2325,101.218751,inf,inf,inf,inf,
2326,101.218501,inf,inf,inf,inf,
2327,101.218251,11.7,24.9,28.5,17.7,
2328,101.218001,inf,inf,inf,inf,
2329,101.217751,inf,inf,inf,inf,
2330,101.217501,11.7,24.9,28.4,17.7,
2331,101.217251,inf,inf,inf,inf,
2332,101.217001,inf,inf,inf,inf,
2333,101.216751,12.4,25.0,28.9,18.3,
2334,101.216501,inf,inf,inf,inf,
2335,101.216251,inf,inf,inf,inf,
2336,101.216001,13.1,25.1,29.4,19.0,
2337,101.215751,inf,inf,inf,inf,
2338,101.215501,inf,inf,inf,inf,
2339,101.215251,14.5,25.2,30.0,20.2,
2340,101.215001,inf,inf,inf,inf,
2341,101.214751,inf,inf,inf,inf,
2342,101.214501,15.8,25.4,30.0,21.4,
2343,101.214251,inf,inf,inf,inf,
2344,101.214001,inf,inf,inf,inf,
2345,101.213751,16.9,25.5,30.0,22.3,
2346,101.213501,inf,inf,inf,inf,
2347,101.213251,inf,inf,inf,inf,
2348,101.213001,18.2,25.6,30.0,23.5,
2349,101.212751,inf,inf,inf,inf,
2350,101.212501,inf,inf,inf,inf,
2351,101.212251,18.9,25.7,30.0,24.1,
2352,101.212001,inf,inf,inf,inf,
2353,101.211751,inf,inf,inf,inf,
2354,101.211501,19.9,25.8,30.0,25.0,
2355,101.211251,inf,inf,inf,inf,
2356,101.211001,inf,inf,inf,inf,
2357,101.210751,20.6,25.9,30.0,25.6,
2358,101.210501,inf,inf,inf,inf,
2359,101.210251,inf,inf,inf,inf,
2360,101.210001,20.9,25.9,30.0,25.9,
2361,101.209751,inf,inf,inf,inf,
2362,101.209501,inf,inf,inf,inf,
2363,101.209251,21.6,25.9,30.0,26.5,
2364,101.209001,inf,inf,inf,inf,
2365,101.208751,inf,inf,inf,inf,
2366,101.208501,22.0,25.9,30.0,26.8,
2367,101.208251,inf,inf,inf,inf,
2368,101.208001,inf,inf,inf,inf,
2369,101.207751,21.7,26.0,30.0,26.6,
2370,101.207501,inf,inf,inf,inf,
2371,101.207251,inf,inf,inf,inf,
2372,101.207001,21.3,26.0,30.0,26.2,
2373,101.206751,inf,inf,inf,inf,
2374,101.206501,inf,inf,inf,inf,
2375,101.206251,20.6,25.9,30.0,25.6,
2376,101.206001,inf,inf,inf,inf,
2377,101.205751,inf,inf,inf,inf,
2378,101.205501,20.6,25.9,30.0,25.6,
2379,101.205251,inf,inf,inf,inf,
2380,101.205001,inf,inf,inf,inf,
2381,101.204751,21.7,25.9,30.0,26.5,
2382,101.204501,inf,inf,inf,inf,
2383,101.204251,inf,inf,inf,inf,
2384,101.204001,22.4,25.8,30.0,27.2,
2385,101.203751,inf,inf,inf,inf,
2386,101.203501,inf,inf,inf,inf,
2387,101.203251,23.5,25.0,30.0,28.1,
2388,101.203001,inf,inf,inf,inf,
2389,101.202751,inf,inf,inf,inf,
2390,101.202501,24.2,23.7,30.0,28.7,
2391,101.202251,inf,inf,inf,inf,
2392,101.202001,inf,inf,inf,inf,
2393,101.201751,24.9,21.8,30.0,29.3,
2394,101.201501,inf,inf,inf,inf,
2395,101.201251,inf,inf,inf,inf,
2396,101.201001,25.3,20.7,30.0,29.6,
2397,101.200751,inf,inf,inf,inf,
2398,101.200501,inf,inf,inf,inf,
2399,101.200251,26.0,18.8,30.0,30.0,
2400,101.200001,inf,inf,inf,inf,
2401,101.199752,inf,inf,inf,inf,
2402,101.199502,26.3,18.0,30.0,30.0,
2403,101.199252,inf,inf,inf,inf,
2404,101.199002,inf,inf,inf,inf,
2405,101.198752,25.5,20.0,30.0,29.8,
2406,101.198502,inf,inf,inf,inf,
2407,101.198252,inf,inf,inf,inf,
2408,101.198002,24.9,21.8,30.0,29.3,
2409,101.197752,inf,inf,inf,inf,
2410,101.197502,inf,inf,inf,inf,
2411,101.197252,23.4,25.1,30.0,28.1,
2412,101.197002,inf,inf,inf,inf,
2413,101.196752,inf,inf,inf,inf,
2414,101.196502,22.3,25.8,30.0,27.1,
2415,101.196252,inf,inf,inf,inf,
2416,101.196002,inf,inf,inf,inf,
2417,101.195752,22.1,25.9,30.0,26.9,
2418,101.195502,inf,inf,inf,inf,
2419,101.195252,inf,inf,inf,inf,
2420,101.195002,21.7,25.9,30.0,26.5,
2421,101.194752,inf,inf,inf,inf,
2422,101.194502,inf,inf,inf,inf,
2423,101.194252,21.0,25.9,30.0,25.9,
2424,101.194002,inf,inf,inf,inf,
2425,101.193752,inf,inf,inf,inf,
2426,101.193502,20.0,25.8,30.0,25.0,
2427,101.193252,inf,inf,inf,inf,
2428,101.193002,inf,inf,inf,inf,
2429,101.192752,18.9,25.7,30.0,24.1,
2430,101.192502,inf,inf,inf,inf,
2431,101.192252,inf,inf,inf,inf,
2432,101.192002,17.5,25.5,30.0,22.9,
2433,101.191752,inf,inf,inf,inf,
2434,101.191502,inf,inf,inf,inf,
2435,101.191252,16.1,25.4,30.0,21.7,
2436,101.191002,inf,inf,inf,inf,
2437,101.190752,inf,inf,inf,inf,
2438,101.190502,15.4,25.3,30.0,21.1,
2439,101.190252,inf,inf,inf,inf,
2440,101.190002,inf,inf,inf,inf,
2441,101.189752,14.8,25.3,30.0,20.5,
2442,101.189502,inf,inf,inf,inf,
2443,101.189252,inf,inf,inf,inf,
2444,101.189002,14.1,25.2,30.0,19.9,
2445,101.188752,inf,inf,inf,inf,
2446,101.188502,inf,inf,inf,inf,
2447,101.188252,13.4,25.1,29.6,19.2,
2448,101.188002,inf,inf,inf,inf,
2449,101.187752,inf,inf,inf,inf,
2450,101.187502,13.1,25.1,29.4,19.0,
2451,101.187252,inf,inf,inf,inf,
2452,101.187002,inf,inf,inf,inf,
2453,101.186752,13.4,25.1,29.6,19.2,
2454,101.186502,inf,inf,inf,inf,
2455,101.186252,inf,inf,inf,inf,
2456,101.186002,13.4,25.1,29.6,19.3,
2457,101.185752,inf,inf,inf,inf,
2458,101.185502,inf,inf,inf,inf,
2459,101.185252,14.4,25.2,30.0,20.2,
2460,101.185002,inf,inf,inf,inf,
2461,101.184752,inf,inf,inf,inf,
2462,101.184502,15.1,25.3,30.0,20.7,
2463,101.184252,inf,inf,inf,inf,
2464,101.184002,inf,inf,inf,inf,
2465,101.183752,15.1,25.3,30.0,20.8,
2466,101.183502,inf,inf,inf,inf,
2467,101.183252,inf,inf,inf,inf,
2468,101.183002,14.8,25.3,30.0,20.5,
2469,101.182752,inf,inf,inf,inf,
2470,101.182502,inf,inf,inf,inf,
2471,101.182252,14.5,25.2,30.0,20.2,
2472,101.182002,inf,inf,inf,inf,
2473,101.181752,inf,inf,inf,inf,
2474,101.181502,13.8,25.2,29.9,19.6,
2475,101.181252,inf,inf,inf,inf,
2476,101.181002,inf,inf,inf,inf,
2477,101.180752,12.8,25.0,29.1,18.5,
2478,101.180502,inf,inf,inf,inf,
2479,101.180252,inf,inf,inf,inf,
2480,101.180002,11.8,24.9,28.5,17.7,
2481,101.179752,inf,inf,inf,inf,
2482,101.179502,inf,inf,inf,inf,
2483,101.179252,11.8,24.9,28.5,17.7,
2484,101.179002,inf,inf,inf,inf,
2485,101.178752,inf,inf,inf,inf,
2486,101.178502,11.8,24.9,28.5,17.7,
2487,101.178252,inf,inf,inf,inf,
2488,101.178002,inf,inf,inf,inf,
2489,101.177752,11.8,25.0,28.5,17.8,
2490,101.177502,inf,inf,inf,inf,
2491,101.177252,inf,inf,inf,inf,
2492,101.177002,12.4,25.0,28.9,18.4,
2493,101.176752,inf,inf,inf,inf,
2494,101.176502,inf,inf,inf,inf,
2495,101.176252,14.1,25.2,30.0,19.8,
2496,101.176002,inf,inf,inf,inf,
2497,101.175752,inf,inf,inf,inf,
2498,101.175502,14.4,25.2,30.0,20.2,
2499,101.175252,inf,inf,inf,inf,
2500,101.175002,inf,inf,inf,inf,
2501,101.174752,15.5,25.3,30.0,21.1,
2502,101.174502,inf,inf,inf,inf,
2503,101.174252,inf,inf,inf,inf,
2504,101.174002,17.6,25.6,30.0,23.0,
2505,101.173752,inf,inf,inf,inf,
2506,101.173502,inf,inf,inf,inf,
2507,101.173252,19.3,25.8,30.0,24.5,
2508,101.173002,inf,inf,inf,inf,
2509,101.172752,inf,inf,inf,inf,
2510,101.172502,20.0,25.8,30.0,25.1,
2511,101.172252,inf,inf,inf,inf,
2512,101.172002,inf,inf,inf,inf,
2513,101.171752,21.0,25.9,30.0,25.9,
