Track Name,,Line name,1141219NKLDN,Report Name,Wear_right,Operator,
Starting Km,112.000,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 03:01:42

check,mile(Km),W1/R,W2/R,W3/R,W4/R,ID
448,111.888000,6.7,0.9,7.0,1.2,
449,111.887750,6.9,1.2,7.2,1.6,
450,111.887500,6.6,0.1,6.6,0.3,
451,111.887250,6.5,0.6,6.7,0.9,
452,111.887000,6.6,0.7,6.8,0.9,
453,111.886750,6.3,0.0,6.3,0.1,
454,111.886500,6.5,0.0,6.4,-0.0,
455,111.886250,7.1,0.4,7.0,0.6,
456,111.886000,6.7,0.0,6.6,0.2,
457,111.885750,6.9,0.0,6.7,0.3,
458,111.885500,6.7,0.0,6.5,-0.0,
459,111.885250,6.8,0.1,6.8,0.5,
460,111.885000,7.1,0.8,7.3,1.0,
461,111.884750,7.3,1.1,7.5,1.3,
462,111.884500,7.9,1.7,8.2,1.9,
463,111.884250,7.5,0.7,7.7,0.9,
464,111.884000,7.6,1.7,8.1,1.9,
465,111.883750,7.3,1.1,7.6,1.3,
466,111.883500,7.0,0.3,7.0,0.6,
467,111.883250,6.6,0.2,6.8,0.6,
468,111.883000,7.1,1.0,6.9,1.3,
469,111.882750,6.9,0.1,7.0,0.5,
470,111.882500,6.4,0.0,6.4,0.3,
471,111.882250,6.4,0.4,6.0,0.5,
472,111.882000,5.8,0.2,5.7,0.5,
473,111.881750,5.6,0.3,5.5,0.6,
474,111.881500,5.5,0.0,5.3,0.4,
475,111.881250,5.6,0.0,5.4,0.5,
476,111.881000,5.5,0.3,5.4,0.5,
477,111.880750,5.9,0.0,5.4,-0.3,
478,111.880500,5.8,0.0,5.8,0.0,
479,111.880250,6.0,0.0,5.9,0.1,
480,111.880000,6.3,0.0,6.2,-0.1,
481,111.879750,6.1,0.0,6.1,-0.1,
482,111.879500,6.0,0.0,5.9,-0.3,
483,111.879250,6.7,0.0,5.9,0.1,
484,111.879000,6.0,0.1,5.8,0.4,
485,111.878750,5.9,0.0,5.7,0.3,
486,111.878500,6.5,0.4,6.3,0.8,
487,111.878250,6.2,0.4,5.9,0.7,
488,111.878000,5.7,0.0,5.3,0.2,
489,111.877750,5.8,0.0,5.5,0.0,
490,111.877500,5.4,0.0,5.0,0.0,
491,111.877250,6.0,0.0,5.4,0.3,
492,111.877000,5.9,0.0,5.4,0.2,
493,111.876750,5.5,0.0,5.4,0.2,
494,111.876500,5.9,0.0,5.3,-0.4,
495,111.876250,6.1,0.5,6.1,1.0,
496,111.876000,5.9,0.0,5.7,0.2,
497,111.875750,5.6,0.0,5.4,0.0,
498,111.875500,5.6,0.0,5.4,-0.1,
499,111.875250,5.3,0.0,5.0,0.2,
500,111.875000,5.3,0.0,4.9,-0.1,
501,111.874750,5.9,0.0,5.0,0.3,
502,111.874500,5.4,0.0,5.0,0.3,
503,111.874250,5.6,0.0,5.2,0.4,
504,111.874000,5.4,0.0,4.9,0.3,
505,111.873750,5.4,0.0,4.9,0.3,
506,111.873500,5.2,0.0,4.7,0.0,
507,111.873250,5.2,0.0,4.5,0.3,
508,111.873000,5.5,0.0,5.0,0.4,
509,111.872750,5.4,0.0,4.9,-0.1,
510,111.872500,5.7,0.0,5.2,0.5,
511,111.872250,5.7,0.0,5.2,0.1,
512,111.872000,6.2,0.0,5.4,0.4,
513,111.871750,5.3,0.0,4.7,0.4,
514,111.871500,5.4,0.0,4.9,-0.0,
515,111.871250,5.5,0.2,5.1,0.6,
516,111.871000,5.4,0.0,5.0,0.4,
517,111.870750,5.4,0.0,4.9,0.1,
518,111.870500,5.4,0.0,5.1,0.4,
519,111.870250,5.2,0.0,4.8,0.4,
520,111.870000,5.1,0.0,4.6,0.0,
521,111.869750,5.3,0.0,4.7,0.0,
522,111.869500,5.3,0.0,4.8,0.0,
523,111.869250,5.7,0.0,5.2,0.1,
524,111.869000,5.8,0.0,5.5,0.0,
525,111.868750,5.9,0.0,5.4,-0.2,
526,111.868500,6.2,0.0,5.7,0.4,
527,111.868250,5.9,0.1,5.5,0.5,
528,111.868000,5.4,0.0,4.9,-0.1,
529,111.867750,5.7,0.0,4.7,-0.1,
530,111.867500,4.8,0.0,4.1,0.3,
531,111.867250,4.8,0.0,4.1,-0.4,
532,111.867000,5.3,0.0,4.3,-0.0,
533,111.866750,5.5,0.0,4.4,0.2,
534,111.866500,5.0,0.0,4.5,-0.1,
535,111.866250,5.1,0.0,4.4,0.2,
536,111.866000,5.1,0.1,4.5,0.5,
537,111.865750,5.6,0.0,4.4,0.2,
538,111.865500,5.0,0.0,4.3,0.1,
539,111.865250,4.9,0.0,4.1,-0.1,
540,111.865000,5.0,0.0,4.3,0.0,
541,111.864750,5.6,0.0,4.3,0.1,
542,111.864500,5.1,0.0,4.4,0.1,
543,111.864250,5.1,0.0,4.4,0.0,
544,111.864000,5.1,0.0,4.6,0.1,
545,111.863750,5.2,0.0,4.8,-0.1,
546,111.863500,5.5,0.0,5.1,0.3,
547,111.863250,5.5,0.0,5.1,0.1,
548,111.863000,6.0,0.0,5.4,0.3,
549,111.862750,6.1,0.5,5.5,1.2,
550,111.862500,6.0,0.0,5.6,0.3,
551,111.862250,5.8,0.0,5.4,0.4,
552,111.862000,5.6,0.0,5.3,0.1,
