Track Name,,Line name,1141219NKLDN,Report Name,Wear_left,Operator,
Starting Km,112.000,Ending Km,,Track Direction, decrease
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 03:01:42

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
4407,110.898253,2.0,0.0,0.5,0.5,
4408,110.898003,2.0,0.2,0.6,0.5,
4409,110.897753,2.1,0.5,0.7,0.9,
4410,110.897503,2.2,0.3,0.8,0.8,
4411,110.897253,1.9,0.0,0.5,0.6,
4412,110.897003,1.9,0.1,0.6,0.6,
4413,110.896753,1.8,0.0,0.4,0.4,
4414,110.896503,1.8,0.0,0.4,0.4,
4415,110.896253,1.8,0.0,0.4,0.4,
4416,110.896003,1.9,0.0,0.4,0.4,
4417,110.895753,1.9,0.0,0.4,0.5,
4418,110.895503,1.8,0.0,0.2,0.4,
4419,110.895253,1.9,0.0,0.2,5.6,
4420,110.895003,2.0,0.2,0.4,0.7,
4421,110.894753,2.0,0.1,0.4,6.0,
4422,110.894503,1.9,0.0,0.3,5.7,
4423,110.894253,1.9,0.0,0.3,0.4,
4424,110.894003,2.0,0.0,0.5,5.1,
4425,110.893753,2.8,1.0,1.4,6.1,
4426,110.893503,2.5,0.0,1.0,0.3,
4427,110.893253,2.6,0.1,1.1,0.6,
4428,110.893003,2.1,0.0,0.6,0.1,
4429,110.892753,2.1,0.0,0.7,0.2,
4430,110.892503,2.2,0.0,0.9,0.6,
4431,110.892253,1.9,0.0,0.6,0.2,
4432,110.892003,1.9,0.0,0.6,0.2,
4433,110.891753,2.1,0.1,0.9,0.7,
4434,110.891503,1.9,0.0,0.6,0.2,
4435,110.891253,1.9,0.0,0.6,0.2,
4436,110.891003,1.9,0.0,0.6,0.3,
4437,110.890753,1.8,0.0,0.4,0.2,
4438,110.890503,1.7,0.0,0.2,0.1,
4439,110.890253,1.7,0.0,0.2,0.2,
4440,110.890003,1.8,0.0,0.3,0.2,
4441,110.889753,1.9,0.0,0.4,0.3,
4442,110.889503,1.9,0.0,0.4,0.3,
4443,110.889253,1.9,0.0,0.4,0.3,
4444,110.889003,1.9,0.0,0.3,0.3,
4445,110.888753,1.8,0.0,0.4,0.3,
4446,110.888503,1.9,0.0,0.4,0.3,
4447,110.888253,1.9,0.0,0.4,0.2,
4448,110.888003,2.0,0.0,0.6,0.5,
4449,110.887753,2.0,0.0,0.4,0.2,
4450,110.887503,2.0,0.0,0.4,0.2,
4451,110.887253,2.1,0.0,0.6,0.2,
4452,110.887003,2.1,0.0,0.5,0.1,
4453,110.886753,2.1,0.0,0.5,0.1,
4454,110.886503,2.1,0.0,0.5,0.1,
4455,110.886253,2.2,0.0,0.7,0.2,
4456,110.886003,2.1,0.0,0.6,0.2,
4457,110.885753,2.2,0.0,0.6,0.4,
4458,110.885503,2.2,0.0,0.5,0.2,
4459,110.885253,2.1,0.0,0.4,0.2,
4460,110.885003,2.2,0.0,0.5,0.4,
4461,110.884753,2.2,0.0,0.4,0.2,
4462,110.884503,2.2,0.0,0.4,0.1,
4463,110.884253,2.3,0.0,0.5,0.2,
4464,110.884003,2.4,0.0,0.6,0.2,
4465,110.883753,2.4,0.0,0.6,0.2,
4466,110.883503,2.5,0.0,0.7,0.4,
4467,110.883253,2.4,0.0,0.8,0.2,
4468,110.883003,2.2,0.0,0.4,0.2,
4469,110.882753,2.1,0.0,0.3,0.1,
4470,110.882503,2.0,0.0,0.3,0.1,
4471,110.882253,1.9,0.0,0.1,0.0,
4472,110.882003,1.9,0.0,0.0,0.2,
4473,110.881753,1.9,0.0,0.0,0.1,
4474,110.881503,1.8,0.0,0.0,0.1,
4475,110.881253,1.8,0.0,0.0,0.1,
4476,110.881003,1.8,0.0,0.0,0.2,
4477,110.880753,1.9,0.0,0.0,0.3,
4478,110.880503,1.9,0.0,0.0,0.3,
4479,110.880253,1.8,0.0,0.0,0.2,
4480,110.880003,1.8,0.0,0.0,0.2,
4481,110.879753,2.0,0.0,0.1,0.3,
4482,110.879503,1.9,0.0,0.0,0.2,
4483,110.879253,1.9,0.0,0.0,0.2,
4484,110.879003,1.9,0.0,0.1,0.3,
4485,110.878753,1.8,0.0,0.0,0.2,
4486,110.878503,1.9,0.0,0.1,0.1,
4487,110.878253,2.0,0.0,0.3,0.3,
4488,110.878003,2.1,0.0,0.3,0.3,
4489,110.877753,2.1,0.0,0.4,0.3,
4490,110.877503,2.2,0.0,0.7,0.4,
4491,110.877253,2.2,0.0,0.6,0.3,
4492,110.877003,2.2,0.0,0.6,0.2,
4493,110.876753,2.3,0.0,0.7,0.3,
4494,110.876503,2.2,0.0,0.6,0.2,
4495,110.876253,2.1,0.0,0.6,0.1,
4496,110.876003,2.5,0.0,1.1,0.3,
4497,110.875753,2.2,0.0,0.7,0.6,
4498,110.875503,2.1,0.0,0.7,0.1,
4499,110.875253,2.2,0.0,0.7,0.2,
4500,110.875003,2.1,0.0,0.8,0.3,
4501,110.874753,2.1,0.0,0.7,0.2,
4502,110.874503,2.3,0.0,1.0,0.5,
4503,110.874253,2.2,0.0,0.8,0.2,
4504,110.874003,2.1,0.0,0.7,0.1,
4505,110.873753,2.0,0.0,0.6,0.1,
4506,110.873503,2.2,0.0,0.9,0.3,
4507,110.873253,2.2,0.0,0.8,0.2,
4508,110.873003,2.3,0.0,0.9,0.4,
4509,110.872753,2.1,0.0,0.8,0.2,
4510,110.872503,2.0,0.0,0.8,0.2,
4511,110.872253,2.2,0.0,0.8,0.4,
4512,110.872003,2.2,0.0,0.8,0.3,
4513,110.871753,2.1,0.0,0.6,0.3,
4514,110.871503,2.0,0.0,0.5,0.2,
4515,110.871253,1.9,0.0,0.3,0.1,
4516,110.871003,2.0,0.0,0.2,0.0,
4517,110.870753,2.0,0.0,0.2,0.1,
4518,110.870503,1.9,0.0,0.0,-0.1,
4519,110.870253,1.9,0.0,0.0,-0.1,
4520,110.870003,2.0,0.0,0.1,0.3,
4521,110.869753,2.2,0.0,0.3,0.4,
4522,110.869503,2.0,0.0,0.1,0.2,
4523,110.869253,2.0,0.0,0.1,0.2,
4524,110.869003,2.0,0.0,0.1,0.2,
4525,110.868753,2.0,0.0,0.1,0.2,
4526,110.868503,2.2,0.0,0.4,0.5,
4527,110.868253,2.1,0.0,0.3,0.3,
4528,110.868003,2.1,0.0,0.2,0.2,
4529,110.867753,2.0,0.0,0.1,0.3,
4530,110.867503,2.0,0.0,0.1,0.2,
4531,110.867253,1.9,0.0,0.1,0.2,
4532,110.867003,2.0,0.0,0.3,0.2,
4533,110.866753,2.1,0.0,0.4,0.4,
4534,110.866503,2.0,0.0,0.1,0.2,
4535,110.866253,2.1,0.0,0.4,0.3,
4536,110.866003,2.1,0.0,0.4,0.3,
4537,110.865753,2.1,0.0,0.4,0.3,
4538,110.865503,2.1,0.0,0.4,0.2,
4539,110.865253,2.0,0.0,0.2,0.2,
4540,110.865003,2.0,0.0,0.1,-0.1,
4541,110.864753,2.1,0.0,0.4,0.2,
4542,110.864503,2.1,0.0,0.2,-0.0,
4543,110.864253,2.1,0.0,0.4,0.1,
4544,110.864003,2.2,0.0,0.7,0.3,
4545,110.863753,2.1,0.0,0.5,0.0,
4546,110.863503,2.2,0.0,0.6,0.1,
4547,110.863253,2.1,0.0,0.5,-0.1,
4548,110.863003,2.2,0.0,0.6,0.1,
4549,110.862753,2.2,0.0,0.6,0.0,
4550,110.862503,2.1,0.0,0.6,0.1,
4551,110.862253,2.1,0.0,0.7,0.1,
4552,110.862003,2.2,0.0,0.8,0.1,
4553,110.861753,2.3,0.0,0.9,0.1,
4554,110.861503,2.3,0.0,1.0,0.2,
4555,110.861253,2.2,0.0,0.9,0.1,
4556,110.861003,2.1,0.0,0.8,0.0,
4557,110.860753,2.2,0.0,1.0,0.1,
4558,110.860503,2.2,0.0,1.0,0.1,
4559,110.860253,2.2,0.0,0.9,-0.1,
4560,110.860003,2.2,0.0,0.9,0.0,
4561,110.859753,2.2,0.0,0.9,0.0,
4562,110.859503,2.3,0.0,0.8,0.1,
4563,110.859253,2.1,0.0,0.7,0.1,
4564,110.859003,2.0,0.0,0.4,0.1,
4565,110.858753,2.1,0.0,0.5,0.3,
4566,110.858503,2.0,0.0,0.4,0.2,
4567,110.858253,1.9,0.0,0.1,-0.1,
4568,110.858003,2.7,0.0,0.9,0.2,
4569,110.857753,2.1,0.0,0.3,0.4,
4570,110.857503,2.0,0.1,0.4,0.6,
4571,110.857253,1.7,0.0,0.0,0.4,
4572,110.857003,1.9,0.0,0.2,0.4,
4573,110.856753,1.7,0.0,0.0,0.1,
4574,110.856503,1.5,0.0,0.0,0.1,
4575,110.856253,1.7,0.0,0.0,0.2,
4576,110.856003,1.6,0.0,0.0,0.2,
4577,110.855753,1.7,0.0,0.0,0.4,
4578,110.855503,1.8,0.1,0.0,0.6,
4579,110.855253,1.9,0.0,0.1,0.5,
4580,110.855003,2.0,0.4,0.3,0.8,
4581,110.854753,1.6,0.0,0.0,0.3,
4582,110.854503,1.7,0.0,0.0,0.3,
4583,110.854253,1.9,0.0,0.0,0.5,
4584,110.854003,1.8,0.0,0.0,0.4,
4585,110.853753,1.7,0.0,0.0,0.3,
4586,110.853503,1.8,0.0,0.0,0.4,
4587,110.853253,1.8,0.0,0.0,0.3,
4588,110.853003,1.8,0.0,0.0,0.3,
4589,110.852753,1.9,0.0,0.0,0.4,
4590,110.852503,1.8,0.0,0.0,0.2,
4591,110.852253,1.8,0.0,0.0,0.2,
4592,110.852003,1.8,0.0,0.0,0.1,
4593,110.851753,1.7,0.0,0.0,0.2,
4594,110.851503,1.7,0.0,0.0,0.2,
4595,110.851253,1.6,0.0,0.0,0.1,
4596,110.851003,1.8,0.0,0.0,0.3,
4597,110.850753,1.7,0.0,0.0,0.2,
4598,110.850503,1.7,0.0,0.0,0.2,
4599,110.850253,1.8,0.0,0.0,0.3,
4600,110.850003,1.9,0.0,0.0,0.2,
4601,110.849753,1.7,0.0,0.0,0.1,
4602,110.849503,1.7,0.0,0.0,0.0,
4603,110.849253,1.7,0.0,0.0,0.1,
4604,110.849003,1.8,0.0,0.0,0.2,
4605,110.848753,1.8,0.0,0.0,0.3,
4606,110.848503,1.6,0.0,0.0,0.1,
4607,110.848253,1.7,0.0,0.0,0.1,
4608,110.848003,1.7,0.0,0.0,0.2,
4609,110.847753,1.7,0.0,0.0,0.2,
4610,110.847503,1.9,0.0,0.0,0.4,
4611,110.847253,1.7,0.0,0.0,0.3,
4612,110.847003,1.7,0.0,0.0,0.2,
4613,110.846753,1.7,0.0,0.0,0.1,
4614,110.846503,1.8,0.0,0.0,0.3,
4615,110.846253,1.9,0.0,0.0,0.3,
4616,110.846003,2.1,0.1,0.2,0.6,
4617,110.845753,1.8,0.0,0.0,0.3,
4618,110.845503,1.8,0.0,0.0,0.3,
4619,110.845253,1.7,0.0,0.0,0.3,
4620,110.845003,1.8,0.0,0.0,0.3,
4621,110.844753,1.8,0.0,0.0,0.3,
4622,110.844503,1.9,0.0,0.0,0.4,
4623,110.844253,1.9,0.0,0.0,0.4,
4624,110.844003,1.9,0.0,0.0,0.3,
4625,110.843753,2.2,0.2,0.4,0.7,
4626,110.843503,1.8,0.0,0.0,0.3,
4627,110.843253,1.9,0.0,0.1,0.3,
4628,110.843003,1.7,0.0,0.0,0.3,
4629,110.842753,1.7,0.0,0.0,0.3,
4630,110.842503,1.9,0.0,0.2,0.4,
4631,110.842253,1.9,0.0,0.4,0.4,
4632,110.842003,1.8,0.0,0.3,0.4,
4633,110.841753,1.7,0.0,0.3,0.3,
4634,110.841503,1.9,0.0,0.4,0.4,
4635,110.841253,1.8,0.0,0.4,0.2,
4636,110.841003,1.8,0.0,0.3,0.2,
4637,110.840753,1.8,0.0,0.4,0.2,
4638,110.840503,1.9,0.0,0.3,0.0,
4639,110.840253,1.9,0.0,0.3,0.2,
4640,110.840003,2.6,0.2,1.1,0.5,
4641,110.839753,1.9,0.0,0.1,0.0,
4642,110.839503,1.6,0.0,0.0,0.0,
4643,110.839253,1.6,0.0,0.0,-0.1,
4644,110.839003,1.7,0.0,0.0,-0.2,
4645,110.838753,1.6,0.0,0.0,0.0,
4646,110.838503,1.7,0.0,0.0,0.0,
4647,110.838253,1.9,0.0,0.0,-0.3,
4648,110.838003,1.9,0.0,0.0,0.2,
4649,110.837753,1.9,0.0,0.0,0.2,
4650,110.837503,1.8,0.0,0.0,0.1,
4651,110.837253,1.8,0.0,0.0,0.1,
4652,110.837003,1.9,0.0,0.2,0.5,
4653,110.836753,1.8,0.0,0.0,0.4,
4654,110.836503,1.8,0.0,0.0,0.2,
4655,110.836253,1.9,0.0,0.0,0.6,
4656,110.836003,1.7,0.0,0.0,0.2,
4657,110.835753,1.8,0.0,0.0,0.1,
4658,110.835503,1.7,0.0,0.0,0.2,
4659,110.835253,1.8,0.0,0.0,0.2,
4660,110.835003,1.8,0.0,0.0,0.1,
4661,110.834753,1.8,0.0,0.0,0.3,
4662,110.834503,1.8,0.0,0.0,0.2,
4663,110.834253,1.8,0.0,0.0,0.3,
4664,110.834003,2.0,0.1,0.1,0.6,
4665,110.833753,1.8,0.0,0.0,0.2,
4666,110.833503,1.7,0.0,0.0,0.1,
4667,110.833253,1.9,0.2,0.1,0.7,
4668,110.833003,1.7,0.0,0.0,0.0,
4669,110.832753,1.8,0.0,0.0,-0.1,
4670,110.832503,2.0,0.0,0.0,0.4,
4671,110.832253,1.7,0.0,0.0,0.3,
4672,110.832003,1.8,0.0,0.0,0.1,
4673,110.831753,1.9,0.0,0.1,0.5,
4674,110.831503,1.7,0.0,0.0,0.1,
4675,110.831253,1.8,0.0,0.0,0.1,
4676,110.831003,1.8,0.0,0.0,0.2,
4677,110.830753,1.7,0.0,0.0,0.1,
4678,110.830503,1.8,0.0,0.0,0.1,
4679,110.830253,1.7,0.0,0.0,0.1,
4680,110.830003,1.7,0.0,0.0,0.1,
4681,110.829753,1.6,0.0,0.0,-0.0,
4682,110.829503,1.9,0.0,0.0,0.5,
4683,110.829253,2.1,0.0,0.0,0.5,
4684,110.829003,0.2,0.2,0.0,0.8,
4685,110.828753,0.0,0.6,0.0,0.8,
4686,110.828503,0.0,0.0,0.0,0.3,
4687,110.828253,0.0,0.0,0.0,0.3,
4688,110.828003,0.1,0.0,0.0,0.6,
4689,110.827753,0.0,0.0,0.0,0.3,
4690,110.827503,0.0,0.0,0.0,0.2,
4691,110.827253,0.0,0.0,0.0,0.1,
4692,110.827003,0.0,0.0,0.0,0.3,
4693,110.826753,0.0,0.0,0.0,0.6,
4694,110.826503,0.0,0.0,0.0,0.4,
4695,110.826253,0.0,0.0,0.0,0.3,
4696,110.826003,0.0,0.0,0.0,0.6,
4697,110.825753,0.0,0.0,0.0,0.2,
4698,110.825503,0.0,0.0,0.0,0.2,
4699,110.825253,0.0,0.0,0.0,0.2,
4700,110.825003,0.0,0.0,0.0,0.2,
4701,110.824753,0.0,0.0,0.0,0.0,
4702,110.824503,0.0,0.0,0.0,-0.1,
4703,110.824253,0.0,0.0,0.0,-0.0,
4704,110.824003,0.0,0.0,0.0,-0.2,
4705,110.823753,0.0,0.0,0.0,0.3,
4706,110.823503,0.0,0.0,0.0,0.3,
4707,110.823253,0.4,0.4,0.0,0.9,
4708,110.823003,0.1,0.0,0.0,0.3,
4709,110.822753,1.8,2.0,1.9,-0.3,
4710,110.822503,2.0,2.1,2.3,-2.6,
4711,110.822253,0.0,0.0,0.0,-1.4,
4712,110.822003,0.0,0.0,0.0,-2.7,
4713,110.821753,0.1,0.0,0.0,0.1,
4714,110.821503,0.1,0.0,0.0,0.2,
4715,110.821253,0.3,0.0,0.0,0.3,
4716,110.821003,0.0,0.0,0.0,-0.1,
4717,110.820753,0.2,0.0,0.0,-0.2,
4718,110.820503,0.0,0.0,0.0,0.3,
4719,110.820253,0.3,0.0,0.0,0.7,
4720,110.820003,0.4,0.3,0.0,0.9,
4721,110.819753,0.0,0.0,0.0,0.6,
4722,110.819503,0.0,0.0,0.0,0.3,
4723,110.819253,0.0,0.0,0.0,0.3,
4724,110.819003,0.0,0.0,0.0,0.3,
4725,110.818753,0.0,0.0,0.0,0.6,
4726,110.818503,0.0,0.0,0.0,0.5,
4727,110.818253,0.0,0.0,0.0,0.3,
4728,110.818003,0.0,0.0,0.0,0.3,
4729,110.817753,0.0,0.0,0.0,0.2,
4730,110.817503,0.0,0.0,0.0,0.4,
4731,110.817253,0.1,0.0,0.0,0.5,
4732,110.817003,2.0,1.1,1.5,1.7,
4733,110.816753,0.9,0.7,0.4,1.1,
4734,110.816503,0.7,0.5,0.1,1.0,
4735,110.816253,0.5,0.1,0.0,0.6,
4736,110.816003,0.7,0.7,0.5,8.4,
4737,110.815753,0.5,0.5,1.5,9.1,
4738,110.815503,0.2,0.0,0.1,8.9,
4739,110.815253,0.2,0.0,2.2,8.6,
4740,110.815003,0.2,0.0,2.4,8.8,
4741,110.814753,0.2,0.0,2.6,8.9,
4742,110.814503,0.5,0.8,0.1,9.3,
4743,110.814253,0.6,0.8,0.0,9.4,
4744,110.814003,1.0,1.1,0.5,9.4,
4745,110.813753,0.5,0.2,0.0,8.7,
4746,110.813503,0.7,0.3,0.0,8.8,
4747,110.813253,0.8,0.2,2.8,8.5,
4748,110.813003,1.1,0.6,3.8,8.9,
4749,110.812753,1.1,3.1,0.5,9.0,
4750,110.812503,0.8,0.1,3.1,8.7,
4751,110.812253,0.8,2.7,0.1,8.7,
4752,110.812003,0.7,0.3,4.7,8.7,
4753,110.811753,0.8,0.4,0.3,8.8,
4754,110.811503,1.2,0.7,3.2,8.8,
4755,110.811253,1.6,1.0,4.0,9.0,
4756,110.811003,1.9,0.8,1.2,8.7,
4757,110.810753,2.1,0.9,3.8,8.5,
4758,110.810503,2.3,0.9,6.2,8.6,
4759,110.810253,2.0,0.6,5.9,8.6,
4760,110.810003,0.0,0.0,0.0,0.2,
4761,110.809753,1.1,0.0,0.4,3.1,
4762,110.809503,0.0,0.0,0.0,0.3,
4763,110.809253,0.0,0.0,0.0,0.3,
4764,110.809003,0.2,0.0,0.0,0.6,
4765,110.808753,0.1,0.0,0.0,0.6,
4766,110.808503,0.2,0.0,0.0,0.6,
4767,110.808253,0.2,0.0,0.0,0.6,
4768,110.808003,0.1,0.0,0.0,0.5,
4769,110.807753,0.0,0.0,0.0,0.1,
4770,110.807503,0.0,0.0,0.0,0.3,
4771,110.807253,0.0,0.0,0.0,0.3,
4772,110.807003,0.0,0.0,0.0,0.4,
4773,110.806753,0.0,0.0,0.0,0.4,
4774,110.806503,0.0,0.0,0.0,0.3,
4775,110.806253,0.0,0.0,0.0,inf,
4776,110.806003,0.0,0.0,0.0,inf,
4777,110.805753,0.0,0.3,0.0,inf,
4778,110.805503,0.0,0.0,0.0,0.5,
4779,110.805253,0.8,0.9,0.6,1.2,
4780,110.805003,0.7,0.6,0.4,0.9,
4781,110.804753,0.8,1.1,0.8,1.4,
4782,110.804503,0.8,1.2,0.9,1.4,
4783,110.804253,0.8,1.0,0.8,1.4,
4784,110.804003,0.7,0.8,0.5,1.2,
4785,110.803753,0.7,0.6,0.4,1.0,
4786,110.803503,0.6,0.7,0.5,1.1,
4787,110.803253,0.6,0.6,0.4,1.0,
4788,110.803003,0.8,0.8,0.2,1.1,
4789,110.802753,0.7,1.1,0.9,1.4,
4790,110.802503,1.1,1.0,0.7,1.3,
4791,110.802253,0.5,0.6,0.1,1.0,
4792,110.802003,0.9,0.7,0.5,1.2,
4793,110.801753,0.6,0.8,0.8,1.7,
4794,110.801503,1.9,1.3,1.5,1.6,
4795,110.801253,1.5,0.9,1.4,1.4,
4796,110.801003,1.2,1.5,1.7,2.3,
4797,110.800753,1.0,0.8,1.3,1.1,
4798,110.800503,0.9,0.9,1.3,1.2,
4799,110.800253,0.9,0.9,1.2,1.3,
4800,110.800003,1.0,0.7,1.0,1.1,
4801,110.799753,0.6,0.3,0.6,0.8,
4802,110.799503,0.8,0.6,0.6,1.0,
4803,110.799253,0.7,0.6,0.3,1.0,
4804,110.799003,0.6,0.5,0.1,1.0,
4805,110.798753,0.8,0.8,0.5,1.2,
4806,110.798503,0.8,0.7,0.5,1.2,
4807,110.798253,1.0,1.0,0.8,1.3,
4808,110.798003,0.8,0.7,0.4,1.0,
4809,110.797753,0.9,0.7,0.5,1.1,
4810,110.797503,0.7,0.3,0.2,0.8,
4811,110.797253,0.9,0.6,0.5,0.9,
4812,110.797003,0.9,0.8,0.6,1.2,
4813,110.796753,0.9,0.7,0.6,1.1,
4814,110.796503,1.0,0.9,0.8,1.2,
4815,110.796253,0.9,1.0,0.8,1.3,
4816,110.796003,1.0,1.0,0.8,1.3,
4817,110.795753,1.0,1.0,0.8,1.3,
4818,110.795503,0.7,0.7,0.5,1.1,
4819,110.795253,0.9,1.1,0.8,1.3,
4820,110.795003,0.9,0.9,0.7,1.2,
4821,110.794753,1.0,0.9,0.7,1.2,
4822,110.794503,1.0,1.0,0.8,1.3,
4823,110.794253,1.0,0.9,0.7,1.2,
4824,110.794003,0.9,0.7,0.6,1.0,
4825,110.793753,0.9,0.9,0.7,1.2,
4826,110.793503,0.7,0.7,0.4,1.0,
4827,110.793253,0.8,0.8,0.4,1.1,
4828,110.793003,0.9,1.0,0.6,1.2,
4829,110.792753,0.6,0.6,0.3,0.9,
4830,110.792503,0.8,0.7,0.4,1.0,
4831,110.792253,0.9,1.0,0.6,1.3,
4832,110.792003,0.8,1.1,0.6,1.4,
4833,110.791753,0.9,0.9,0.6,1.3,
4834,110.791503,0.9,1.1,1.0,1.5,
4835,110.791253,0.8,0.3,0.5,1.0,
4836,110.791003,2.1,1.0,1.7,2.0,
4837,110.790753,1.9,0.8,1.5,1.5,
4838,110.790503,1.0,0.7,0.8,1.3,
4839,110.790253,0.6,0.6,0.5,1.2,
4840,110.790003,0.9,0.8,0.7,1.1,
4841,110.789753,0.6,0.7,0.3,1.1,
4842,110.789503,0.9,0.8,0.5,1.1,
4843,110.789253,0.8,0.6,0.6,1.1,
4844,110.789003,0.0,0.0,0.0,0.7,
4845,110.788753,0.0,0.0,0.0,0.7,
4846,110.788503,0.0,0.0,0.0,1.5,
4847,110.788253,0.0,0.0,0.0,0.0,
4848,110.788003,0.0,0.0,0.0,1.4,
4849,110.787753,0.0,0.0,3.3,inf,
4850,110.787503,0.0,0.0,0.0,1.5,
4851,110.787253,0.0,0.0,0.0,1.4,
4852,110.787003,0.0,0.0,0.0,1.4,
4853,110.786753,0.0,0.0,0.0,1.5,
4854,110.786503,0.0,0.0,0.0,1.4,
4855,110.786253,0.0,0.0,0.0,1.4,
4856,110.786003,0.0,0.0,0.0,-0.2,
4857,110.785753,0.0,0.0,3.3,21.7,
4858,110.785503,0.0,0.0,0.0,0.5,
4859,110.785253,0.0,0.0,0.0,0.6,
4860,110.785003,0.0,0.0,0.0,-2.4,
4861,110.784753,0.7,0.9,0.7,1.2,
4862,110.784503,0.6,0.5,0.3,0.9,
4863,110.784253,0.5,0.4,0.3,0.9,
4864,110.784003,1.1,0.8,0.7,1.1,
4865,110.783753,1.0,0.8,0.3,1.3,
4866,110.783503,0.5,0.3,0.0,1.0,
4867,110.783253,2.8,1.2,0.9,0.8,
4868,110.783003,3.9,0.9,2.3,1.4,
4869,110.782753,2.9,0.5,1.2,0.9,
4870,110.782503,3.1,0.0,1.5,0.5,
4871,110.782253,3.2,0.0,1.3,0.4,
4872,110.782003,3.2,0.0,1.6,0.5,
4873,110.781753,3.2,0.1,1.5,0.7,
4874,110.781503,3.1,0.0,1.5,0.4,
4875,110.781253,3.5,0.2,1.8,0.7,
4876,110.781003,3.2,0.0,1.8,0.6,
4877,110.780753,3.8,0.3,2.2,0.9,
4878,110.780503,3.3,0.0,1.9,0.5,
4879,110.780253,3.6,0.0,2.2,0.7,
4880,110.780003,3.8,0.0,2.5,0.6,
4881,110.779753,3.5,0.0,2.2,0.5,
4882,110.779503,3.3,0.0,2.1,0.4,
4883,110.779253,3.6,0.0,2.4,0.5,
4884,110.779003,3.4,0.0,2.2,0.5,
4885,110.778753,3.8,0.0,2.7,0.5,
4886,110.778503,3.6,0.0,2.5,0.6,
4887,110.778253,3.9,0.0,2.9,0.6,
4888,110.778003,3.8,0.0,2.9,0.6,
4889,110.777753,3.7,0.0,2.8,0.4,
4890,110.777503,3.7,0.0,3.0,0.6,
4891,110.777253,3.8,0.0,3.1,1.2,
4892,110.777003,4.6,0.0,3.8,0.6,
4893,110.776753,3.2,0.0,2.6,0.6,
4894,110.776503,5.0,0.0,4.4,0.9,
4895,110.776253,2.9,0.0,2.0,0.4,
4896,110.776003,4.3,0.0,3.4,0.4,
4897,110.775753,3.3,0.0,2.4,0.2,
4898,110.775503,3.8,0.0,2.9,0.3,
4899,110.775253,3.2,0.0,2.3,0.6,
4900,110.775003,3.4,0.0,2.3,0.3,
4901,110.774753,3.2,0.0,2.1,0.5,
4902,110.774503,3.5,0.1,2.6,0.6,
4903,110.774253,3.1,0.0,1.9,0.6,
4904,110.774003,3.4,0.0,2.2,0.6,
4905,110.773753,2.7,0.0,1.5,0.4,
4906,110.773503,3.1,0.0,1.7,0.3,
4907,110.773253,2.7,0.0,1.3,0.5,
4908,110.773003,3.1,0.0,1.7,0.7,
4909,110.772753,2.8,0.0,1.3,0.4,
4910,110.772503,2.7,0.0,1.3,0.6,
4911,110.772253,2.7,0.0,1.2,0.4,
4912,110.772003,2.7,0.1,1.2,0.7,
4913,110.771753,2.7,0.2,1.3,0.8,
4914,110.771503,2.8,0.1,1.2,0.7,
4915,110.771253,2.3,0.0,0.7,0.4,
4916,110.771003,2.6,0.0,1.0,0.6,
4917,110.770753,2.4,0.1,0.9,0.7,
4918,110.770503,2.6,0.1,1.0,0.7,
4919,110.770253,2.7,0.2,1.2,0.7,
4920,110.770003,2.6,0.2,1.0,0.8,
4921,110.769753,2.4,0.0,0.7,0.5,
4922,110.769503,2.4,0.0,0.7,0.5,
4923,110.769253,2.4,0.0,0.8,0.6,
4924,110.769003,2.8,0.3,1.1,0.9,
4925,110.768753,2.6,0.0,0.8,0.5,
4926,110.768503,2.8,0.0,1.1,0.5,
4927,110.768253,2.3,0.0,0.7,-0.1,
4928,110.768003,3.1,0.0,1.4,-0.2,
4929,110.767753,2.5,0.0,0.7,-0.2,
4930,110.767503,3.0,0.0,1.4,-0.1,
4931,110.767253,3.1,0.0,1.4,-0.0,
4932,110.767003,2.7,0.0,1.0,0.1,
4933,110.766753,3.3,0.0,1.8,0.2,
4934,110.766503,2.7,0.0,1.1,0.0,
4935,110.766253,2.9,0.0,1.1,0.0,
4936,110.766003,2.7,0.0,0.9,-0.1,
4937,110.765753,2.5,0.0,0.6,-0.2,
4938,110.765503,2.9,0.0,1.0,0.2,
4939,110.765253,2.6,0.0,0.8,-0.1,
4940,110.765003,2.9,0.0,1.0,0.1,
4941,110.764753,2.7,0.0,0.9,-0.1,
4942,110.764503,2.6,0.0,0.8,-0.1,
4943,110.764253,2.9,0.0,1.1,-0.1,
4944,110.764003,2.8,0.0,1.1,0.3,
4945,110.763753,3.0,0.0,1.3,0.1,
4946,110.763503,2.8,0.0,1.1,-0.0,
4947,110.763253,2.6,0.0,0.9,0.0,
4948,110.763003,2.8,0.0,1.1,-0.1,
4949,110.762753,2.4,0.0,0.6,-0.0,
4950,110.762503,2.8,0.0,0.9,0.3,
4951,110.762253,2.5,0.0,0.6,-0.0,
4952,110.762003,2.3,0.0,0.5,-0.0,
4953,110.761753,2.5,0.0,0.5,0.0,
4954,110.761503,2.2,0.0,0.2,-0.1,
4955,110.761253,2.4,0.0,0.4,-0.1,
4956,110.761003,2.1,0.0,0.2,-0.2,
4957,110.760753,2.0,0.0,0.0,-0.2,
4958,110.760503,2.2,0.0,0.2,-0.0,
4959,110.760253,2.2,0.0,0.2,0.2,
