Track Name,,Line name,1150114XYLUP,Report Name,Wear_left,Operator,
Starting Km,92.700,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2026.01.15, Measurement Time, 03:02:09

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
360,92.790000,1.4,0.0,1.1,-0.0,
361,92.790250,1.5,0.0,1.2,0.0,
362,92.790500,1.4,0.0,0.9,-0.2,
363,92.790750,1.5,0.0,1.0,-0.1,
364,92.791000,1.4,0.0,0.9,-0.2,
365,92.791250,1.5,0.0,1.1,0.0,
366,92.791500,1.6,0.0,1.3,0.2,
367,92.791750,1.5,0.0,1.2,0.0,
368,92.792000,1.5,0.0,1.0,-0.1,
369,92.792250,1.8,0.3,1.6,0.5,
370,92.792500,1.7,0.0,1.4,0.2,
371,92.792750,1.7,0.0,1.3,0.0,
372,92.793000,1.7,0.2,1.5,0.4,
373,92.793250,1.6,0.1,1.3,0.2,
374,92.793500,1.3,0.0,1.1,0.0,
375,92.793750,1.5,0.5,1.6,0.6,
376,92.794000,1.4,0.2,1.3,0.3,
377,92.794250,1.3,0.0,1.2,0.1,
378,92.794500,1.6,0.6,1.7,0.7,
379,92.794750,1.2,0.0,1.0,-0.0,
380,92.795000,1.1,0.0,1.0,0.0,
381,92.795250,1.4,0.8,1.7,0.8,
382,92.795500,1.1,0.2,1.1,0.3,
383,92.795750,0.7,0.0,0.8,0.1,
384,92.796000,1.0,0.6,1.4,0.6,
385,92.796250,0.7,0.1,0.9,0.2,
386,92.796500,1.0,0.7,1.4,0.7,
387,92.796750,0.7,0.1,0.9,0.2,
388,92.797000,0.9,0.6,1.3,0.7,
389,92.797250,0.7,0.0,0.8,0.1,
390,92.797500,0.8,0.0,0.8,0.0,
391,92.797750,1.1,0.3,1.2,0.3,
392,92.798000,1.1,0.1,1.1,0.2,
393,92.798250,1.0,0.0,1.0,0.1,
394,92.798500,1.2,0.0,1.1,0.2,
395,92.798750,1.6,0.3,1.6,0.5,
396,92.799000,1.5,0.0,1.3,0.2,
397,92.799250,1.9,0.0,1.4,0.0,
398,92.799500,1.9,0.0,1.7,0.2,
399,92.799750,1.8,0.1,1.6,0.4,
400,92.800000,1.8,0.1,1.7,0.4,
401,92.800250,1.7,0.0,1.6,0.4,
402,92.800500,1.8,0.3,1.7,0.7,
403,92.800750,1.4,0.0,1.0,-0.4,
404,92.801000,1.5,0.0,1.2,-0.1,
405,92.801250,1.3,0.0,1.0,-0.3,
406,92.801500,1.3,0.0,1.0,-0.1,
407,92.801750,1.3,0.0,0.7,-0.4,
408,92.802000,1.2,0.0,1.0,-0.3,
409,92.802250,1.3,0.0,1.0,-0.4,
410,92.802500,1.5,0.1,1.5,0.0,
411,92.802750,1.2,0.0,0.9,-0.3,
412,92.803000,1.2,0.0,1.1,-0.1,
413,92.803250,1.3,0.0,1.1,0.0,
414,92.803500,1.1,0.0,0.8,-0.2,
415,92.803750,1.2,0.0,0.9,-0.1,
416,92.804000,1.4,0.1,1.3,0.3,
417,92.804250,1.3,0.0,1.1,-0.0,
418,92.804500,1.2,0.0,0.8,-0.2,
419,92.804750,1.4,0.1,1.4,0.3,
420,92.805000,1.1,0.0,0.9,-0.0,
421,92.805250,1.3,0.0,1.1,0.2,
422,92.805500,1.4,0.5,1.6,0.6,
423,92.805750,1.1,0.0,1.0,0.1,
424,92.806000,0.9,0.0,0.7,-0.0,
425,92.806250,1.0,0.0,0.9,0.1,
426,92.806500,1.1,0.0,1.0,0.0,
427,92.806750,1.0,0.0,1.0,-0.0,
428,92.807000,1.2,0.2,1.3,0.4,
429,92.807250,1.0,0.0,1.1,0.1,
430,92.807500,1.0,0.0,1.1,0.2,
431,92.807750,1.0,0.2,1.1,0.3,
432,92.808000,1.0,0.0,0.8,-0.0,
433,92.808250,1.0,0.0,0.9,-0.0,
434,92.808500,1.3,0.4,1.4,0.5,
435,92.808750,1.0,0.0,1.0,-0.0,
436,92.809000,1.0,0.0,1.0,-0.0,
437,92.809250,1.3,0.1,1.3,0.3,
438,92.809500,1.0,0.0,1.0,0.0,
439,92.809750,1.0,0.0,0.9,-0.1,
440,92.810000,1.2,0.2,1.3,0.3,
441,92.810250,1.0,0.0,0.8,-0.1,
442,92.810500,1.1,0.0,1.0,-0.1,
443,92.810750,1.2,0.0,1.1,0.1,
444,92.811000,1.1,0.0,0.9,-0.2,
445,92.811250,1.2,0.0,1.2,0.1,
446,92.811500,1.1,0.1,1.2,0.1,
447,92.811750,1.1,0.0,1.0,-0.1,
448,92.812000,1.1,0.0,1.0,-0.1,
449,92.812250,1.5,0.6,1.7,0.6,
450,92.812500,1.3,0.0,1.3,0.1,
451,92.812750,1.1,0.0,0.9,-0.1,
452,92.813000,1.1,0.1,1.1,0.3,
453,92.813250,0.8,0.0,0.7,-0.2,
454,92.813500,0.8,0.0,0.7,-0.1,
455,92.813750,1.1,0.7,1.5,0.7,
456,92.814000,0.7,0.0,0.8,0.1,
457,92.814250,0.6,0.0,0.6,0.0,
458,92.814500,1.0,0.5,1.4,0.7,
459,92.814750,0.6,0.0,0.7,0.1,
460,92.815000,0.4,0.0,0.5,-0.0,
461,92.815250,0.7,0.4,1.0,0.5,
462,92.815500,0.6,0.0,0.5,-0.0,
463,92.815750,0.6,0.0,0.6,-0.0,
464,92.816000,1.1,0.3,1.4,0.7,
465,92.816250,1.0,0.0,0.9,0.2,
466,92.816500,0.9,0.0,0.7,-0.1,
467,92.816750,1.3,0.0,1.1,0.2,
468,92.817000,1.3,0.2,1.3,0.3,
469,92.817250,1.9,0.2,1.7,0.5,
470,92.817500,1.9,0.9,2.2,1.0,
471,92.817750,1.5,0.2,1.4,0.4,
472,92.818000,1.1,0.0,1.0,-0.2,
473,92.818250,1.3,0.4,1.5,0.5,
474,92.818500,1.0,0.0,0.9,-0.0,
475,92.818750,1.0,0.0,1.1,0.1,
476,92.819000,0.9,0.0,1.0,0.1,
477,92.819250,0.6,0.0,0.6,-0.2,
478,92.819500,0.6,0.0,0.7,-0.0,
479,92.819750,1.1,0.5,1.3,0.5,
