Track Name,,Line name,1141219NKLUP,Report Name,Wear_left,Operator,
Starting Km,100.300,Ending Km,,Track Direction, increase
Wavelength, , Measurement Date, 2025.12.20, Measurement Time, 01:31:53

check,mile(Km),W1/L,W2/L,W3/L,W4/L,ID
3096,101.073998,11.6,0.0,11.4,0.3,
3097,101.074248,11.5,0.0,11.3,0.3,
3098,101.074498,11.5,0.0,11.2,0.3,
3099,101.074748,11.3,0.0,11.0,0.2,
3100,101.074998,11.3,0.0,11.0,0.3,
3101,101.075248,11.1,0.0,10.8,0.3,
3102,101.075498,11.0,0.0,10.5,0.2,
3103,101.075748,11.1,0.0,10.6,0.3,
3104,101.075998,10.8,0.0,10.3,0.3,
3105,101.076248,10.8,0.0,10.3,0.3,
3106,101.076498,10.8,0.0,10.3,0.4,
3107,101.076748,10.9,0.0,10.3,0.3,
3108,101.076998,11.0,0.0,10.5,0.3,
3109,101.077248,10.9,0.0,10.5,0.2,
3110,101.077498,11.1,0.0,10.8,0.2,
3111,101.077748,11.4,0.0,11.2,0.2,
3112,101.077998,11.9,0.0,11.8,0.3,
3113,101.078248,12.1,0.0,12.2,0.2,
3114,101.078498,12.7,0.0,13.0,0.3,
3115,101.078748,13.0,0.1,13.3,0.4,
3116,101.078998,12.6,0.2,12.8,0.5,
3117,101.079248,12.5,0.3,12.7,0.6,
3118,101.079498,12.3,0.4,12.3,0.7,
3119,101.079748,11.8,0.2,11.7,0.5,
3120,101.079998,11.6,0.4,11.5,0.7,
3121,101.080248,11.4,0.2,11.4,0.6,
3122,101.080498,11.5,0.4,11.3,0.7,
3123,101.080748,11.5,0.0,11.3,0.6,
3124,101.080998,11.3,0.2,11.1,0.6,
3125,101.081248,11.4,0.5,11.3,0.7,
3126,101.081498,11.4,0.3,11.3,0.6,
3127,101.081748,11.5,0.6,11.5,0.7,
3128,101.081998,11.6,0.5,11.7,0.6,
3129,101.082248,11.6,0.5,11.7,0.6,
3130,101.082498,11.8,0.6,11.9,0.7,
3131,101.082748,11.8,0.6,11.9,0.7,
3132,101.082998,12.0,0.7,12.2,0.7,
3133,101.083248,12.0,0.7,12.3,0.6,
3134,101.083498,12.0,0.7,12.2,0.6,
3135,101.083748,11.8,0.5,12.0,0.6,
3136,101.083998,11.7,0.6,12.0,0.7,
3137,101.084248,11.3,0.2,11.5,0.6,
3138,101.084498,11.1,0.0,11.2,0.3,
3139,101.084748,11.0,0.1,11.1,0.5,
3140,101.084998,11.0,0.1,11.1,0.6,
3141,101.085248,11.0,0.0,11.0,0.5,
3142,101.085498,11.0,0.2,11.0,0.6,
3143,101.085748,11.0,0.1,11.0,0.6,
3144,101.085998,11.1,0.1,11.1,0.6,
3145,101.086248,11.2,0.3,11.3,0.7,
3146,101.086498,10.9,0.1,11.1,0.5,
3147,101.086748,10.9,0.1,11.1,0.5,
3148,101.086998,10.8,0.0,10.9,0.5,
3149,101.087248,10.8,0.0,10.9,0.6,
3150,101.087498,10.7,0.0,10.7,0.4,
3151,101.087748,10.7,0.0,10.8,0.5,
3152,101.087998,10.8,0.0,10.8,0.6,
3153,101.088248,11.0,0.0,10.9,0.6,
3154,101.088498,10.9,0.2,11.1,0.7,
3155,101.088748,10.8,0.0,10.9,0.5,
3156,101.088998,10.8,0.2,11.0,0.7,
3157,101.089248,11.2,0.6,11.2,1.0,
3158,101.089498,10.9,0.4,11.0,0.9,
3159,101.089748,10.8,0.2,10.9,0.7,
3160,101.089998,10.6,0.2,10.7,0.7,
3161,101.090248,10.7,0.1,10.7,0.6,
3162,101.090498,10.5,0.1,10.7,0.6,
3163,101.090748,10.9,0.5,10.9,0.9,
3164,101.090998,10.6,0.0,10.6,0.5,
3165,101.091248,10.8,0.1,10.7,0.5,
3166,101.091498,10.5,0.1,10.5,0.5,
3167,101.091748,10.6,0.2,10.7,0.5,
3168,101.091998,10.5,0.2,10.6,0.6,
3169,101.092248,10.6,0.3,10.6,0.6,
3170,101.092498,10.2,0.1,10.4,0.6,
3171,101.092748,10.2,0.1,10.2,0.6,
3172,101.092998,10.1,0.2,10.1,0.7,
3173,101.093248,10.2,0.2,10.2,0.6,
3174,101.093498,10.1,0.1,10.1,0.5,
3175,101.093748,10.2,0.2,10.1,0.7,
3176,101.093998,10.0,0.2,10.1,0.6,
3177,101.094248,10.0,0.2,10.0,0.6,
3178,101.094498,9.7,0.2,9.7,0.6,
3179,101.094748,9.7,0.1,9.7,0.5,
3180,101.094998,9.7,0.0,9.6,0.4,
3181,101.095248,9.7,0.0,9.6,0.5,
3182,101.095498,9.7,0.0,9.6,0.5,
3183,101.095748,9.8,0.0,9.7,0.5,
3184,101.095998,9.7,0.0,9.7,0.4,
3185,101.096248,9.9,0.0,9.9,0.5,
3186,101.096498,10.1,0.0,10.1,0.5,
3187,101.096748,10.1,0.0,10.0,0.7,
3188,101.096998,9.6,0.0,9.5,0.6,
3189,101.097248,8.9,0.0,8.9,0.5,
3190,101.097498,8.5,0.0,8.6,0.6,
3191,101.097748,8.3,0.0,8.3,0.7,
3192,101.097998,8.1,0.0,8.1,0.7,
3193,101.098248,7.8,0.0,7.8,0.7,
3194,101.098498,7.7,0.0,7.4,0.5,
3195,101.098748,7.8,0.1,7.4,0.7,
3196,101.098998,7.6,0.0,7.2,0.6,
3197,101.099248,7.4,0.0,7.0,0.4,
3198,101.099498,7.5,0.0,7.0,0.5,
3199,101.099748,7.2,0.0,6.7,0.5,
3200,101.099998,7.3,0.0,6.8,0.6,
3201,101.100248,7.1,0.0,6.6,0.5,
3202,101.100498,7.2,0.0,6.6,0.5,
3203,101.100748,7.5,0.0,6.8,0.5,
3204,101.100998,7.7,0.0,7.0,0.5,
3205,101.101248,7.7,0.0,7.2,0.6,
3206,101.101498,7.7,0.0,7.1,0.6,
3207,101.101748,7.7,0.0,7.3,0.6,
3208,101.101998,8.2,0.1,7.7,0.8,
3209,101.102248,7.8,0.0,7.4,0.5,
3210,101.102498,8.1,0.0,7.6,0.6,
3211,101.102748,7.9,0.2,7.6,0.7,
3212,101.102998,8.0,0.2,7.7,0.6,
3213,101.103248,7.9,0.0,7.6,0.5,
3214,101.103498,8.0,0.0,7.6,0.5,
3215,101.103748,8.0,0.0,7.8,0.5,
3216,101.103998,8.1,0.0,7.8,0.5,
3217,101.104248,8.2,0.2,8.0,0.7,
3218,101.104498,7.8,0.0,7.5,0.5,
3219,101.104748,7.6,0.0,7.3,0.4,
3220,101.104998,7.7,0.0,7.4,0.5,
3221,101.105248,7.6,0.0,7.4,0.5,
3222,101.105498,7.7,1.7,7.1,0.6,
3223,101.105748,7.7,0.0,7.3,0.6,
3224,101.105998,7.8,0.0,7.4,0.6,
3225,101.106248,7.6,0.0,7.3,0.5,
3226,101.106498,7.5,0.0,7.1,0.4,
3227,101.106748,7.4,0.0,7.0,0.4,
3228,101.106998,7.4,0.0,6.9,0.3,
3229,101.107248,7.4,0.0,7.0,0.3,
3230,101.107498,7.4,0.0,6.9,0.3,
3231,101.107748,7.4,0.0,7.0,0.3,
3232,101.107998,7.3,0.0,6.9,0.2,
3233,101.108248,7.4,0.0,6.9,0.4,
3234,101.108498,7.6,0.0,7.0,0.4,
3235,101.108748,7.5,0.0,6.9,0.1,
3236,101.108998,7.6,0.0,7.0,0.4,
3237,101.109248,7.7,0.0,7.0,0.3,
3238,101.109498,7.8,0.0,7.1,0.3,
3239,101.109748,7.8,0.0,7.2,0.3,
3240,101.109998,7.9,0.0,7.2,0.4,
3241,101.110248,8.0,0.0,7.5,0.5,
3242,101.110498,8.1,0.2,7.5,0.7,
3243,101.110748,7.9,0.0,7.4,0.6,
3244,101.110998,8.0,0.0,7.4,0.6,
3245,101.111248,8.1,0.0,7.4,0.7,
3246,101.111498,7.9,0.0,7.3,0.5,
3247,101.111748,7.8,0.0,7.1,0.5,
3248,101.111998,7.7,0.0,7.1,0.5,
3249,101.112248,7.7,0.0,7.1,0.5,
3250,101.112498,7.7,0.0,7.0,0.5,
3251,101.112748,7.8,0.0,7.2,0.5,
3252,101.112998,7.7,0.0,7.0,0.4,
3253,101.113248,7.7,0.0,7.1,0.6,
3254,101.113498,7.8,0.0,7.1,6.5,
3255,101.113748,8.0,0.0,7.3,0.5,
3256,101.113998,8.0,0.0,7.5,0.3,
3257,101.114248,8.4,0.0,7.8,0.3,
3258,101.114498,8.7,0.0,8.1,0.4,
3259,101.114748,9.0,0.0,8.3,0.2,
3260,101.114998,8.7,0.0,8.1,0.2,
3261,101.115248,8.4,0.0,7.7,0.2,
3262,101.115498,8.4,0.0,7.7,0.4,
3263,101.115748,8.2,0.0,7.4,0.3,
3264,101.115998,7.9,0.0,7.1,0.2,
3265,101.116248,7.9,0.0,7.2,0.2,
3266,101.116498,7.9,0.0,7.1,0.0,
3267,101.116748,7.9,0.0,7.1,0.0,
3268,101.116998,7.9,0.0,7.1,-0.0,
3269,101.117248,7.9,0.0,7.0,-0.0,
3270,101.117498,7.9,0.0,7.1,-0.0,
3271,101.117748,8.1,0.4,7.4,0.9,
3272,101.117998,8.1,0.0,7.2,0.2,
3273,101.118248,7.9,0.0,7.2,0.1,
3274,101.118498,8.1,0.0,7.3,0.4,
3275,101.118748,8.0,0.0,7.3,0.1,
3276,101.118998,8.0,0.0,7.2,0.0,
3277,101.119248,8.0,0.0,7.3,0.3,
3278,101.119498,8.0,0.0,7.3,0.1,
3279,101.119748,8.0,0.0,7.4,0.1,
3280,101.119998,7.9,0.0,7.4,6.6,
3281,101.120248,7.9,0.0,7.3,0.1,
3282,101.120498,7.9,0.0,7.4,-0.0,
3283,101.120748,7.8,0.0,7.2,0.2,
3284,101.120998,8.0,0.0,7.4,0.0,
3285,101.121248,8.0,0.0,7.4,0.0,
3286,101.121498,8.3,0.3,7.7,0.8,
3287,101.121748,8.0,0.0,7.5,0.0,
3288,101.121998,8.1,0.0,7.5,0.1,
3289,101.122248,8.1,0.1,7.5,0.7,
3290,101.122498,8.1,0.0,7.5,0.0,
3291,101.122748,7.9,0.0,7.3,-0.0,
3292,101.122998,8.2,0.3,7.7,0.8,
3293,101.123248,7.9,0.0,7.3,0.0,
3294,101.123498,7.9,0.0,7.1,-0.0,
3295,101.123748,8.2,0.2,7.5,0.8,
3296,101.123998,8.3,0.0,7.6,0.2,
3297,101.124248,8.1,0.0,7.3,0.0,
3298,101.124498,8.2,0.2,7.5,0.8,
3299,101.124748,8.1,0.0,7.4,0.1,
3300,101.124998,8.0,0.0,7.2,-0.0,
3301,101.125248,8.1,0.1,7.5,0.7,
3302,101.125498,8.2,0.0,7.4,0.1,
3303,101.125748,7.8,0.0,7.1,-0.2,
3304,101.125998,8.3,0.2,7.5,0.7,
3305,101.126248,8.2,0.0,7.6,0.2,
3306,101.126498,8.3,0.0,7.7,0.1,
3307,101.126748,8.1,0.0,7.5,0.5,
3308,101.126998,8.3,0.0,7.5,-0.0,
3309,101.127248,8.2,0.0,7.7,-0.0,
3310,101.127498,8.6,0.3,7.8,0.9,
3311,101.127748,8.4,0.0,7.9,0.2,
3312,101.127998,8.2,0.0,7.7,-0.1,
3313,101.128248,8.4,0.0,7.8,7.2,
3314,101.128498,8.3,0.0,7.8,-0.0,
3315,101.128748,8.3,0.0,7.6,-0.0,
3316,101.128998,8.3,0.0,7.8,0.6,
3317,101.129248,8.3,0.0,7.7,-0.0,
3318,101.129498,8.4,0.0,7.6,-0.0,
3319,101.129748,8.3,0.2,7.8,0.8,
3320,101.129998,8.2,0.0,7.6,0.1,
3321,101.130248,8.0,0.0,7.4,0.0,
3322,101.130498,8.3,0.0,7.6,7.2,
3323,101.130748,8.0,0.0,7.3,-0.1,
3324,101.130998,7.9,0.0,7.3,-0.1,
3325,101.131248,8.2,0.4,7.5,0.9,
3326,101.131498,8.1,0.0,7.3,0.1,
3327,101.131748,8.0,0.0,7.4,0.0,
3328,101.131998,8.6,0.0,8.0,0.8,
3329,101.132248,8.4,0.0,7.8,0.1,
3330,101.132498,8.9,0.0,8.3,0.1,
3331,101.132748,9.2,0.0,8.9,0.9,
3332,101.132998,9.0,0.0,8.7,0.6,
3333,101.133248,8.5,0.0,8.2,0.4,
3334,101.133498,8.6,0.7,8.4,1.4,
3335,101.133748,8.1,0.0,7.7,6.8,
3336,101.133998,7.7,0.0,7.3,5.9,
3337,101.134248,8.0,0.3,7.7,1.1,
3338,101.134498,8.0,0.0,7.6,0.7,
3339,101.134748,8.0,0.0,7.5,0.5,
3340,101.134998,8.2,0.6,7.9,1.2,
3341,101.135248,7.8,0.0,7.4,0.5,
3342,101.135498,8.1,0.0,7.7,0.5,
3343,101.135748,8.5,0.8,8.2,1.4,
3344,101.135998,8.4,0.0,8.2,0.6,
3345,101.136248,8.2,0.0,8.0,0.5,
3346,101.136498,8.6,0.6,8.3,1.1,
3347,101.136748,8.2,0.0,8.1,0.6,
3348,101.136998,8.3,0.0,8.2,0.5,
3349,101.137248,8.3,0.3,8.1,1.0,
3350,101.137498,8.1,0.0,7.9,0.5,
3351,101.137748,8.2,0.0,8.0,0.5,
3352,101.137998,8.5,0.8,8.5,1.2,
3353,101.138248,8.4,0.1,8.3,0.7,
3354,101.138498,8.3,0.0,8.2,6.1,
3355,101.138748,8.5,0.5,8.2,1.1,
3356,101.138998,8.4,0.0,8.1,0.6,
3357,101.139248,8.2,0.0,7.9,0.5,
3358,101.139498,8.1,0.0,7.7,0.7,
3359,101.139748,8.1,0.0,7.8,0.4,
3360,101.139998,8.1,0.0,7.7,0.5,
3361,101.140248,8.2,0.3,7.7,1.0,
3362,101.140498,8.0,0.0,7.5,0.5,
3363,101.140748,7.9,0.0,7.5,0.4,
3364,101.140998,8.1,0.3,7.6,1.0,
3365,101.141248,7.9,0.0,7.4,0.4,
3366,101.141498,7.8,0.0,7.2,0.4,
3367,101.141748,7.7,0.3,7.2,0.8,
3368,101.141998,7.7,0.0,7.1,0.5,
3369,101.142248,7.6,0.0,6.9,0.4,
3370,101.142498,7.7,0.2,6.9,0.8,
3371,101.142748,7.6,0.0,6.9,0.5,
3372,101.142998,7.7,0.0,6.9,0.5,
3373,101.143248,7.8,0.4,7.1,0.9,
3374,101.143498,7.8,0.0,7.2,0.5,
3375,101.143748,7.5,0.0,6.7,0.4,
3376,101.143998,7.8,0.2,7.1,0.8,
3377,101.144248,7.6,0.0,7.0,0.4,
3378,101.144498,7.8,0.0,7.2,0.3,
3379,101.144748,7.7,0.2,7.1,0.8,
3380,101.144998,8.0,0.0,7.2,0.6,
3381,101.145248,7.8,0.0,7.3,0.5,
3382,101.145498,8.1,0.4,7.4,0.9,
3383,101.145748,8.1,0.0,7.5,0.6,
3384,101.145998,8.3,0.0,7.7,0.5,
3385,101.146248,8.4,0.6,8.0,1.1,
3386,101.146498,8.5,0.1,8.2,0.7,
3387,101.146748,8.1,0.0,7.8,0.5,
3388,101.146998,8.5,0.1,8.1,0.8,
3389,101.147248,8.1,0.0,7.8,0.4,
3390,101.147498,8.4,0.0,8.2,0.5,
3391,101.147748,8.2,0.3,7.9,0.9,
3392,101.147998,8.5,0.0,8.4,0.6,
3393,101.148248,8.1,0.0,7.9,0.4,
3394,101.148498,8.4,0.1,8.2,0.7,
3395,101.148748,8.4,0.0,8.4,0.5,
3396,101.148998,8.7,0.0,8.7,0.4,
3397,101.149248,8.5,0.6,8.5,1.1,
3398,101.149498,8.4,0.0,8.5,0.5,
3399,101.149748,8.3,0.1,8.2,0.5,
3400,101.149998,9.0,0.2,9.0,0.8,
3401,101.150248,8.5,0.0,8.5,0.5,
3402,101.150498,8.8,0.0,8.8,0.5,
3403,101.150748,9.3,0.6,9.4,1.1,
3404,101.150998,9.1,0.0,9.0,0.6,
3405,101.151248,8.5,0.0,8.5,0.6,
3406,101.151498,8.6,0.8,8.6,1.4,
3407,101.151748,7.9,0.0,7.8,0.6,
3408,101.151998,7.8,0.0,7.5,0.5,
3409,101.152248,7.6,0.2,7.3,0.8,
3410,101.152498,7.8,0.0,7.4,0.6,
3411,101.152748,7.7,0.0,7.3,0.6,
3412,101.152998,7.9,0.6,7.5,8.4,
3413,101.153248,7.7,0.0,7.4,0.5,
3414,101.153498,7.8,0.0,7.6,0.6,
3415,101.153748,8.0,0.6,7.7,1.1,
3416,101.153998,7.9,0.0,7.4,0.6,
3417,101.154248,7.7,0.0,7.4,0.5,
3418,101.154498,7.8,0.0,7.3,0.6,
3419,101.154748,7.8,0.0,7.3,0.6,
3420,101.154998,7.8,0.0,7.2,0.6,
3421,101.155248,7.5,0.0,7.1,0.6,
3422,101.155498,7.5,0.0,6.9,0.3,
3423,101.155748,7.6,0.0,7.0,0.5,
3424,101.155998,7.8,0.4,7.2,0.9,
3425,101.156248,7.5,0.0,7.0,0.6,
3426,101.156498,7.5,0.0,6.9,0.4,
3427,101.156748,7.4,0.2,6.9,0.8,
3428,101.156998,7.5,0.0,6.8,0.5,
3429,101.157248,7.3,0.0,6.6,0.4,
3430,101.157498,7.3,0.0,6.7,0.5,
3431,101.157748,7.3,0.0,6.6,0.3,
3432,101.157998,7.5,0.0,6.8,0.5,
3433,101.158248,7.5,0.2,6.9,0.8,
3434,101.158498,7.6,0.0,6.9,0.5,
3435,101.158748,7.5,0.0,6.9,0.5,
3436,101.158998,7.8,0.6,7.3,1.1,
3437,101.159248,7.6,0.0,7.0,0.6,
3438,101.159498,7.6,0.0,7.0,0.4,
3439,101.159748,7.5,0.3,7.0,0.9,
3440,101.159998,7.6,0.0,6.9,0.5,
3441,101.160248,7.4,0.0,6.9,0.5,
3442,101.160498,7.6,0.3,6.9,0.9,
3443,101.160748,7.4,0.0,6.9,0.6,
3444,101.160998,7.4,0.0,6.8,0.5,
3445,101.161248,7.6,0.6,7.1,1.0,
3446,101.161498,7.5,0.0,7.2,0.6,
3447,101.161748,7.1,0.0,6.6,0.3,
3448,101.161998,7.3,0.1,6.8,0.7,
3449,101.162248,7.3,0.0,6.8,0.5,
3450,101.162498,7.3,0.0,6.8,0.4,
3451,101.162748,7.3,0.2,6.8,0.7,
3452,101.162998,7.4,0.0,6.9,0.6,
3453,101.163248,7.5,0.1,7.0,0.7,
3454,101.163498,7.7,0.6,7.1,1.1,
3455,101.163748,7.4,0.0,7.1,0.6,
3456,101.163998,7.5,0.0,7.1,0.6,
3457,101.164248,7.6,0.3,7.2,1.0,
3458,101.164498,7.5,0.0,7.1,0.6,
3459,101.164748,7.4,0.0,6.9,0.4,
3460,101.164998,7.5,0.0,7.0,0.6,
3461,101.165248,7.7,0.0,7.3,0.5,
3462,101.165498,7.8,0.0,7.3,0.6,
3463,101.165748,7.6,0.2,7.2,0.8,
3464,101.165998,7.7,0.0,7.2,0.6,
3465,101.166248,7.8,0.0,7.4,0.6,
3466,101.166498,8.1,0.7,7.7,1.2,
3467,101.166748,7.8,0.0,7.3,0.6,
3468,101.166998,7.6,0.0,7.2,0.4,
3469,101.167248,7.7,0.2,7.5,0.8,
3470,101.167498,7.7,0.0,7.3,0.6,
3471,101.167748,7.5,0.0,7.2,0.5,
3472,101.167998,7.4,0.1,6.9,0.8,
3473,101.168248,6.8,0.4,6.4,1.5,
3474,101.168498,7.6,0.0,7.1,0.5,
3475,101.168748,7.6,0.2,7.1,0.9,
3476,101.168998,7.8,0.0,7.3,0.7,
3477,101.169248,7.7,0.1,7.2,0.6,
3478,101.169498,7.7,0.8,7.3,1.3,
3479,101.169748,7.5,0.0,7.0,0.6,
3480,101.169998,7.4,0.0,6.9,0.4,
3481,101.170248,7.3,0.0,6.8,0.6,
3482,101.170498,7.4,0.0,6.7,0.2,
3483,101.170748,7.4,0.0,6.7,0.4,
3484,101.170998,7.5,0.0,6.7,0.7,
3485,101.171248,7.5,0.0,6.8,0.5,
3486,101.171498,7.5,0.0,7.0,0.6,
3487,101.171748,7.6,0.3,7.0,0.9,
3488,101.171998,7.4,0.1,6.9,0.7,
3489,101.172248,7.4,0.0,6.9,0.6,
3490,101.172498,7.3,0.3,6.7,0.9,
3491,101.172748,7.5,0.0,6.8,0.5,
3492,101.172998,7.5,0.0,7.0,0.5,
3493,101.173248,7.5,0.3,6.9,0.9,
3494,101.173498,7.6,0.0,7.0,0.6,
3495,101.173748,7.5,0.0,6.9,0.6,
3496,101.173998,7.6,0.0,7.1,0.9,
3497,101.174248,7.6,0.1,7.1,0.7,
3498,101.174498,7.6,0.0,7.0,0.6,
3499,101.174748,7.7,0.7,7.3,1.2,
3500,101.174998,7.4,0.1,7.0,0.7,
3501,101.175248,7.5,0.0,7.1,0.6,
3502,101.175498,7.7,0.6,7.4,1.1,
3503,101.175748,7.5,0.0,7.1,0.6,
3504,101.175998,7.5,0.0,7.1,0.5,
3505,101.176248,7.5,0.3,7.1,0.9,
3506,101.176498,7.5,0.1,7.2,0.7,
3507,101.176748,7.5,0.0,7.1,0.6,
3508,101.176998,7.6,0.5,7.2,1.1,
3509,101.177248,7.3,0.0,6.9,0.5,
3510,101.177498,7.3,0.0,6.9,0.5,
3511,101.177748,7.3,0.2,6.9,0.8,
3512,101.177998,7.4,0.0,7.1,0.6,
3513,101.178248,7.3,0.0,6.9,0.4,
3514,101.178498,7.4,0.3,7.0,0.9,
3515,101.178748,7.4,0.0,6.9,0.5,
3516,101.178998,7.3,0.0,6.8,0.5,
3517,101.179248,7.3,0.2,6.8,0.8,
3518,101.179498,7.3,0.0,6.8,0.5,
3519,101.179748,7.3,0.0,6.7,0.4,
3520,101.179998,7.3,0.2,6.9,0.8,
3521,101.180248,7.4,0.0,6.8,0.5,
3522,101.180498,7.3,0.0,6.8,0.4,
3523,101.180748,7.4,0.1,6.8,0.7,
3524,101.180998,7.3,0.0,6.8,0.4,
3525,101.181248,7.3,0.0,6.8,0.4,
3526,101.181498,7.3,0.3,6.8,0.9,
3527,101.181748,7.4,0.0,6.8,0.5,
3528,101.181998,7.3,0.0,6.8,0.6,
3529,101.182248,7.4,0.2,6.9,1.0,
3530,101.182498,7.3,0.0,7.0,0.7,
3531,101.182748,7.1,0.0,6.7,0.5,
3532,101.182998,7.1,0.0,6.7,0.8,
3533,101.183248,7.0,0.0,6.5,0.5,
3534,101.183498,6.9,0.0,6.4,0.4,
3535,101.183748,7.0,0.0,6.4,0.6,
3536,101.183998,6.9,0.0,6.3,0.4,
3537,101.184248,7.1,0.0,6.5,0.5,
3538,101.184498,7.1,0.4,6.7,0.9,
3539,101.184748,7.1,0.0,6.4,0.4,
3540,101.184998,7.1,0.0,6.6,0.5,
3541,101.185248,7.1,0.0,6.7,0.5,
3542,101.185498,7.2,0.0,6.8,0.5,
3543,101.185748,7.4,0.0,7.0,0.4,
3544,101.185998,7.6,0.0,7.2,0.6,
3545,101.186248,8.0,0.0,7.6,0.4,
3546,101.186498,8.1,0.0,7.9,0.6,
3547,101.186748,8.1,0.5,7.7,1.0,
3548,101.186998,7.8,0.2,7.5,0.8,
3549,101.187248,7.7,0.2,7.3,0.7,
3550,101.187498,7.7,0.9,7.4,1.4,
3551,101.187748,7.4,0.0,7.0,0.6,
3552,101.187998,7.3,0.0,7.0,0.6,
3553,101.188248,7.6,0.3,7.2,0.9,
3554,101.188498,7.5,0.1,7.3,0.7,
3555,101.188748,7.7,0.1,7.2,0.6,
3556,101.188998,7.7,0.5,7.5,1.1,
3557,101.189248,7.6,0.0,7.2,0.6,
3558,101.189498,7.6,0.0,7.2,0.6,
3559,101.189748,7.8,0.4,7.4,1.0,
3560,101.189998,7.4,0.0,7.1,0.5,
3561,101.190248,7.7,0.0,7.3,0.7,
3562,101.190498,7.6,0.3,7.3,1.0,
3563,101.190748,7.9,0.1,7.5,0.8,
3564,101.190998,7.7,0.0,7.3,0.5,
3565,101.191248,8.0,0.4,7.7,1.0,
3566,101.191498,7.7,0.0,7.4,0.5,
3567,101.191748,7.9,0.0,7.6,0.6,
3568,101.191998,7.9,0.1,7.6,0.8,
3569,101.192248,8.1,0.0,7.9,0.6,
3570,101.192498,7.8,0.0,7.5,0.4,
3571,101.192748,8.0,0.4,7.7,1.0,
3572,101.192998,7.9,0.0,7.8,0.7,
3573,101.193248,7.9,0.0,7.7,0.6,
3574,101.193498,7.9,0.2,7.7,0.8,
3575,101.193748,7.9,0.0,7.6,0.6,
3576,101.193998,7.8,0.0,7.6,0.6,
3577,101.194248,8.0,0.4,7.7,1.0,
3578,101.194498,8.0,0.1,7.7,0.7,
3579,101.194748,7.9,0.0,7.7,0.6,
3580,101.194998,7.9,0.5,7.8,1.0,
3581,101.195248,7.9,0.0,7.5,0.6,
3582,101.195498,7.8,0.0,7.4,0.7,
3583,101.195748,7.9,0.3,7.5,0.9,
3584,101.195998,7.7,0.0,7.3,0.5,
3585,101.196248,7.6,0.0,7.1,0.4,
3586,101.196498,7.5,0.1,7.0,0.7,
3587,101.196748,7.4,0.0,6.8,0.5,
3588,101.196998,7.3,0.0,6.7,0.5,
3589,101.197248,7.4,0.1,6.8,0.7,
3590,101.197498,7.4,0.0,6.8,0.5,
3591,101.197748,7.3,0.0,6.7,0.5,
3592,101.197998,7.4,0.3,6.8,0.9,
3593,101.198248,7.3,0.0,6.7,0.6,
3594,101.198498,7.4,0.0,6.8,0.6,
3595,101.198748,7.5,0.3,6.9,0.9,
3596,101.198998,7.5,0.0,6.9,0.7,
3597,101.199248,7.8,0.2,7.2,0.7,
3598,101.199498,7.8,0.7,7.2,1.2,
3599,101.199748,7.6,0.0,7.0,0.6,
3600,101.199998,7.7,0.0,7.1,0.6,
3601,101.200248,7.9,0.6,7.4,1.1,
3602,101.200498,7.6,0.1,7.4,0.6,
3603,101.200748,7.6,0.0,7.3,0.6,
3604,101.200998,7.7,0.6,7.4,1.1,
3605,101.201248,7.6,0.0,7.3,0.6,
3606,101.201498,7.3,0.0,7.0,0.5,
3607,101.201748,7.5,0.3,7.0,0.9,
3608,101.201998,7.2,0.0,6.8,0.5,
3609,101.202248,7.3,0.0,6.8,0.5,
3610,101.202498,7.1,0.0,6.6,0.6,
3611,101.202748,7.1,0.0,6.7,0.5,
3612,101.202998,7.0,0.0,6.7,0.5,
3613,101.203248,7.2,6.3,6.6,0.7,
3614,101.203498,7.0,0.0,6.6,0.3,
3615,101.203748,7.4,0.0,7.0,0.4,
3616,101.203998,7.6,0.2,7.3,0.8,
3617,101.204248,7.8,0.0,7.5,0.3,
3618,101.204498,7.8,0.0,7.3,0.2,
3619,101.204748,7.9,0.3,7.4,0.9,
3620,101.204998,7.6,0.0,7.2,0.6,
3621,101.205248,7.6,0.0,7.2,0.5,
3622,101.205498,7.6,0.7,7.2,1.2,
3623,101.205748,7.4,0.2,7.1,0.7,
3624,101.205998,7.2,0.0,6.8,0.5,
3625,101.206248,7.6,0.8,7.1,1.3,
3626,101.206498,7.3,0.0,6.8,0.6,
3627,101.206748,7.3,0.0,6.8,0.5,
3628,101.206998,7.2,0.4,6.9,0.9,
3629,101.207248,7.4,0.0,6.8,0.6,
3630,101.207498,7.4,0.0,6.8,0.4,
3631,101.207748,7.6,0.4,7.0,1.0,
3632,101.207998,7.5,0.0,7.0,0.6,
3633,101.208248,7.5,0.0,7.2,0.5,
3634,101.208498,7.8,0.5,7.3,1.0,
3635,101.208748,7.7,0.0,7.2,0.5,
3636,101.208998,7.7,0.0,7.1,0.5,
3637,101.209248,7.9,0.4,7.4,1.1,
3638,101.209498,7.8,0.0,7.3,0.6,
3639,101.209748,7.8,0.0,7.3,0.5,
3640,101.209998,7.9,0.3,7.5,0.9,
3641,101.210248,8.0,0.0,7.6,0.6,
3642,101.210498,8.1,0.0,7.7,0.6,
3643,101.210748,8.2,0.8,8.0,1.3,
3644,101.210998,7.9,0.0,7.6,0.5,
3645,101.211248,8.0,0.0,7.8,0.6,
3646,101.211498,8.0,0.2,7.8,0.9,
3647,101.211748,8.0,0.0,7.6,0.6,
3648,101.211998,7.9,0.0,7.5,0.6,
3649,101.212248,8.0,0.5,7.7,1.0,
